ID,MAC_seagrass_ag,MAC_seagrass_bg,MAC_seagrass_fr,NCS_fs1,PHY_mpb
  2440,202.8271,202.8271,0.0000,0.0000,0.2412
  2441,770.7754,770.7754,0.0000,0.0000,0.9166
  2442,1662.4390,1662.4390,0.0000,0.0000,1.9769
  2443,0.0000,0.0000,0.0000,0.0717,0.0717
  2444,339.5381,339.5381,0.0000,0.0025,19.5071
  2445,357.1431,357.1431,0.0000,0.0000,20.0000
  2446,357.1431,357.1431,0.0000,0.0000,20.0000
  2447,357.1433,357.1433,0.0000,0.0000,20.0000
  2448,357.1431,357.1431,0.0000,0.0000,20.0000
  2449,357.1431,357.1431,0.0000,0.0000,20.0000
  2450,282.3287,282.3287,0.0000,0.0000,15.8056
  2451,357.1436,357.1436,0.0000,0.0000,20.0000
  2452,357.1438,357.1438,0.0000,0.0000,20.0000
  2453,357.1448,357.1448,0.0000,0.0000,20.0000
  2454,357.1444,357.1444,0.0000,0.0000,20.0000
  2455,357.1438,357.1438,0.0000,0.0000,20.0000
  2456,357.1452,357.1452,0.0000,0.0000,20.0000
  2457,357.1450,357.1450,0.0000,0.0000,20.0000
  2458,357.1755,357.1755,0.0000,0.0000,20.0000
  2459,319.0290,319.0290,0.0000,0.0000,17.8623
  2460,144.0190,144.0190,0.0000,0.0000,8.0629
  2461,357.1430,357.1430,0.0000,0.0000,20.0000
  2462,357.1430,357.1430,0.0000,0.0000,20.0000
  2463,302.0510,302.0510,0.0000,0.0077,18.4574
  2464,357.1429,357.1429,0.0000,0.0000,20.0000
  2465,357.1434,357.1434,0.0000,0.0000,20.0000
  2466,287.4758,287.4758,0.0000,0.0098,18.0493
  2467,357.1429,357.1429,0.0000,0.0000,20.0000
  2468,357.1436,357.1436,0.0000,0.0000,20.0000
  2469,410.9108,410.9108,0.0000,0.0000,20.0000
  2470,624.8169,624.8169,0.0000,0.0000,17.8045
  2471,203.7647,203.7647,0.0000,0.0000,5.8051
  2472,548.3545,548.3545,0.0000,0.0000,14.1564
  2473,0.0000,0.0000,0.0000,0.0312,1.5623
  2474,634.4248,634.4248,0.0000,0.0000,20.0000
  2475,799.6670,799.6670,0.0000,0.0000,16.0919
  2476,848.6019,848.6019,0.0000,0.0000,20.0000
  2477,361.0507,361.0507,0.0000,0.0000,20.0000
  2478,357.9996,357.9996,0.0000,0.0000,20.0000
  2479,371.4334,371.4334,0.0000,0.0000,20.0000
  2480,469.4501,469.4501,0.0000,0.0000,20.0000
  2481,360.6999,360.6999,0.0000,0.0000,20.0000
  2482,361.7796,361.7796,0.0000,0.0000,20.0000
  2483,362.8911,362.8911,0.0000,0.0000,20.0000
  2484,366.7210,366.7210,0.0000,0.0000,20.0000
  2485,302.6463,302.6463,0.0000,0.0000,16.5182
  2486,279.7174,279.7174,0.0000,0.0000,15.6060
  2487,232.0936,232.0936,0.0000,0.0000,12.9356
  2488,122.4825,122.4825,0.0000,0.0329,13.4164
  2489,335.2609,335.2609,0.0000,0.0036,19.2801
  2490,0.0000,0.0000,0.0000,0.0277,5.5441
  2491,164.0991,164.0991,0.0000,0.0271,14.5772
  2492,142.4778,142.4778,0.0000,0.0301,13.9741
  2493,157.7215,157.7215,0.0000,0.0063,10.0855
  2494,0.0000,0.0000,0.0000,0.0495,9.8906
  2495,357.1444,357.1444,0.0000,0.0000,20.0000
  2496,0.0000,0.0000,0.0000,0.0250,5.0089
  2497,0.0000,0.0000,0.0000,0.0238,4.7559
  2498,0.0000,0.0000,0.0000,0.0098,1.9613
  2499,0.0000,0.0000,0.0000,0.0117,2.3426
  2500,0.0000,0.0000,0.0000,0.0381,7.6263
  2501,0.0000,0.0000,0.0000,0.0500,10.0000
  2502,0.0000,0.0000,0.0000,0.0500,10.0000
  2503,0.0000,0.0000,0.0000,0.0000,0.0000
  2504,0.0000,0.0000,0.0000,0.0000,0.0000
  2505,0.0000,0.0000,0.0000,0.0000,0.0000
  2506,1508.6967,1508.6967,0.0000,0.0000,2.1420
  2507,5463.3261,5463.3261,0.0000,0.0000,7.7568
  2508,0.0000,0.0000,0.0000,0.0000,0.0000
  2509,0.0000,0.0000,0.0000,0.0000,0.0000
  2510,3437.3564,3437.3564,0.0000,0.0000,10.3958
  2511,1684.9596,1684.9596,0.0000,0.0000,5.0959
  2512,11784.2100,11784.2100,0.0000,0.0000,20.0000
  2513,5990.9950,5990.9950,0.0000,0.0000,13.8621
  2514,170.6825,170.6825,0.0000,0.0495,10.1090
  2515,1858.9412,1858.9412,0.0000,0.0441,11.1869
  2516,982.3255,982.3255,0.0000,0.0403,11.9478
  2517,6735.2544,6735.2544,0.0000,0.0201,15.9840
  2518,5361.4381,5361.4381,0.0000,0.0172,16.5637
  2519,253.0108,253.0108,0.0000,0.0390,12.1999
  2520,3967.7835,3967.7835,0.0000,0.0376,12.4791
  2521,10543.3705,10543.3705,0.0000,0.0171,16.5877
  2522,12574.9273,12574.9273,0.0000,0.0045,19.0959
  2523,1327.0171,1327.0171,0.0000,0.0459,10.8291
  2524,8206.2503,8206.2503,0.0000,0.0007,19.8633
  2525,2413.0195,2413.0195,0.0000,0.0219,15.6168
  2526,73.1960,73.1960,0.0000,0.0395,11.1767
  2527,48.2249,48.2249,0.0000,0.0087,3.9051
  2528,448.4021,448.4021,0.0000,0.0330,13.4009
  2529,769.4181,769.4181,0.0000,0.0208,15.8356
  2530,116.6652,116.6652,0.0000,0.0000,4.9351
  2531,1459.7732,1459.7732,0.0000,0.0091,18.1868
  2532,251.0014,251.0014,0.0000,0.0000,9.0837
  2533,0.0000,0.0000,0.0000,0.0359,7.1735
  2534,0.0000,0.0000,0.0000,0.0462,9.2337
  2535,0.0000,0.0000,0.0000,0.0500,10.0000
  2536,760.1871,760.1871,0.0000,0.0379,12.4290
  2537,364.2770,364.2770,0.0000,0.0442,11.1640
  2538,4884.1397,4884.1397,0.0000,0.0000,20.0000
  2539,7845.5497,7845.5497,0.0000,0.0000,20.0000
  2540,2343.1649,2343.1649,0.0000,0.0039,19.2136
  2541,8132.5732,8132.5732,0.0000,0.0000,20.0000
  2542,2208.4613,2208.4613,0.0000,0.0147,17.0566
  2543,2119.8017,2119.8017,0.0000,0.0161,16.7734
  2544,11470.9363,11470.9363,0.0000,0.0000,20.0000
  2545,12448.4130,12448.4130,0.0000,0.0000,20.0000
  2546,8158.8854,8158.8854,0.0000,0.0003,19.9333
  2547,1684.4988,1684.4988,0.0000,0.0231,15.3824
  2548,10497.2219,10497.2219,0.0000,0.0022,19.5631
  2549,0.0000,0.0000,0.0000,0.0500,10.0000
  2550,0.0000,0.0000,0.0000,0.0500,10.0000
  2551,0.0000,0.0000,0.0000,0.0500,10.0000
  2552,0.0000,0.0000,0.0000,0.0500,10.0000
  2553,0.0000,0.0000,0.0000,0.0500,10.0000
  2554,0.0000,0.0000,0.0000,0.0500,10.0000
  2555,0.0000,0.0000,0.0000,0.0500,10.0000
  2556,0.0000,0.0000,0.0000,0.0500,10.0000
  2557,0.0000,0.0000,0.0000,0.0500,10.0000
  2558,0.0000,0.0000,0.0000,0.0500,10.0000
  2559,0.0000,0.0000,0.0000,0.0000,0.0000
  2560,0.0000,0.0000,0.0000,0.0000,0.0000
  2561,0.0000,0.0000,0.0000,0.0000,0.0000
  2562,0.0000,0.0000,0.0000,0.0000,0.0000
  2563,0.0000,0.0000,0.0000,0.0000,0.0000
  2564,0.0000,0.0000,0.0000,0.0099,0.4940
  2565,0.0000,0.0000,0.0000,0.0304,1.5214
  2566,0.0000,0.0000,0.0000,0.0000,0.0000
  2567,0.0000,0.0000,0.0000,0.0121,0.6053
  2568,0.0000,0.0000,0.0000,0.0903,4.5159
  2569,0.0000,0.0000,0.0000,0.0762,3.8082
  2570,0.0000,0.0000,0.0000,0.0518,2.5917
  2571,0.0000,0.0000,0.0000,0.0673,3.3647
  2572,0.0000,0.0000,0.0000,0.0792,3.9612
  2573,0.0000,0.0000,0.0000,0.0435,2.1745
  2574,0.0000,0.0000,0.0000,0.0540,2.6993
  2575,6834.6861,6834.6861,0.0000,0.0000,8.1276
  2576,7958.7257,7958.7257,0.0000,0.0000,9.4642
  2577,7422.5021,7422.5021,0.0000,0.0000,8.8536
  2578,2421.0506,2421.0506,0.0000,0.0000,2.8790
  2579,3713.5848,3713.5848,0.0000,0.0000,4.4161
  2580,5375.6165,5375.6165,0.0000,0.0000,6.3925
  2581,0.0000,0.0000,0.0000,0.1384,0.1384
  2582,0.0000,0.0000,0.0000,0.0851,0.0851
  2583,465.4805,465.4805,0.0000,0.0000,0.5535
  2584,1550.2377,1550.2377,0.0000,0.0000,1.8435
  2585,357.1430,357.1430,0.0000,0.0000,20.0000
  2586,357.1432,357.1432,0.0000,0.0000,20.0000
  2587,357.1431,357.1431,0.0000,0.0000,20.0000
  2588,357.1434,357.1434,0.0000,0.0000,20.0000
  2589,357.1430,357.1430,0.0000,0.0000,20.0000
  2590,357.1435,357.1435,0.0000,0.0000,20.0000
  2591,357.1431,357.1431,0.0000,0.0000,20.0000
  2592,357.1431,357.1431,0.0000,0.0000,20.0000
  2593,0.0000,0.0000,0.0000,0.0000,0.0000
  2594,357.1438,357.1438,0.0000,0.0000,20.0000
  2595,357.1451,357.1451,0.0000,0.0000,20.0000
  2596,355.5236,355.5236,0.0000,0.0002,19.9546
  2597,357.1512,357.1512,0.0000,0.0000,20.0000
  2598,293.9277,293.9277,0.0000,0.0089,18.2293
  2599,350.8599,350.8599,0.0000,0.0009,19.8236
  2600,101.3922,101.3922,0.0000,0.0260,10.8759
  2601,0.0000,0.0000,0.0000,0.0000,0.0000
  2602,0.0000,0.0000,0.0000,0.0000,0.0000
  2603,357.1429,357.1429,0.0000,0.0000,20.0000
  2604,112.8913,112.8913,0.0000,0.0342,13.1610
  2605,139.4251,139.4251,0.0000,0.0305,13.9039
  2606,357.1429,357.1429,0.0000,0.0000,20.0000
  2607,49.6190,49.6190,0.0000,0.0431,11.3893
  2608,357.1429,357.1429,0.0000,0.0000,20.0000
  2609,357.1441,357.1441,0.0000,0.0000,20.0000
  2610,224.1703,224.1703,0.0000,0.0186,16.2767
  2611,298.9396,298.9396,0.0000,0.0081,18.3703
  2612,310.1781,310.1781,0.0000,0.0066,18.6850
  2613,223.2311,223.2311,0.0000,0.0187,16.2505
  2614,1102.0317,1102.0317,0.0000,0.0000,20.0000
  2615,313.8563,313.8563,0.0000,0.0000,5.5897
  2616,0.0000,0.0000,0.0000,0.0380,1.9018
  2617,1059.8371,1059.8371,0.0000,0.0000,16.3452
  2618,320.6210,320.6210,0.0000,0.0000,5.7102
  2619,1823.5510,1823.5510,0.0000,0.0000,16.6087
  2620,410.4147,410.4147,0.0000,0.0000,20.0000
  2621,447.1199,447.1199,0.0000,0.0000,20.0000
  2622,1720.3941,1720.3941,0.0000,0.0000,20.0000
  2623,825.3756,825.3756,0.0000,0.0000,20.0000
  2624,81.2304,81.2304,0.0000,0.0000,4.4803
  2625,397.2661,397.2661,0.0000,0.0000,20.0000
  2626,285.6654,285.6654,0.0000,0.0000,13.9178
  2627,448.9658,448.9658,0.0000,0.0000,20.0000
  2628,12.3549,12.3549,0.0000,0.0000,0.6814
  2629,0.0000,0.0000,0.0000,0.0000,0.0000
  2630,0.0000,0.0000,0.0000,0.0000,0.0000
  2631,69.4467,69.4467,0.0000,0.0403,11.9371
  2632,308.6848,308.6848,0.0000,0.0078,18.4378
  2633,0.0000,0.0000,0.0000,0.0281,5.6273
  2634,214.7161,214.7161,0.0000,0.0208,15.8330
  2635,144.4186,144.4186,0.0000,0.0301,13.9715
  2636,183.1119,183.1119,0.0000,0.0244,15.1271
  2637,0.0000,0.0000,0.0000,0.0473,9.4645
  2638,10.7388,10.7388,0.0000,0.0446,9.3989
  2639,0.0000,0.0000,0.0000,0.0261,5.2155
  2640,10.2461,10.2461,0.0000,0.0087,2.2052
  2641,0.0000,0.0000,0.0000,0.0274,5.4741
  2642,7.5979,7.5979,0.0000,0.0065,1.6297
  2643,0.0000,0.0000,0.0000,0.0172,3.4481
  2644,0.0000,0.0000,0.0000,0.0285,5.7055
  2645,0.0000,0.0000,0.0000,0.0500,10.0000
  2646,0.0000,0.0000,0.0000,0.0500,10.0000
  2647,0.0000,0.0000,0.0000,0.0500,10.0000
  2648,320.6569,320.6569,0.0000,0.0000,9.1626
  2649,8652.3331,8652.3331,0.0000,0.0000,18.1241
  2650,0.0000,0.0000,0.0000,0.0000,0.0000
  2651,1633.5371,1633.5371,0.0000,0.0000,7.2573
  2652,5456.2849,5456.2849,0.0000,0.0000,20.0000
  2653,5261.6533,5261.6533,0.0000,0.0000,20.0000
  2654,3564.7989,3564.7989,0.0000,0.0000,20.0000
  2655,4308.6480,4308.6480,0.0000,0.0000,20.0000
  2656,493.0399,493.0399,0.0000,0.0286,14.2870
  2657,2109.4271,2109.4271,0.0000,0.0192,16.1684
  2658,4432.6958,4432.6958,0.0000,0.0097,18.0637
  2659,7714.0143,7714.0143,0.0000,0.0056,18.8889
  2660,4317.1311,4317.1311,0.0000,0.0132,17.3600
  2661,518.1730,518.1730,0.0000,0.0275,14.5055
  2662,981.6514,981.6514,0.0000,0.0073,18.5354
  2663,4382.6129,4382.6129,0.0000,0.0270,14.6061
  2664,101.5578,101.5578,0.0000,0.0456,10.8830
  2665,575.5372,575.5372,0.0000,0.0250,15.0043
  2666,1812.5977,1812.5977,0.0000,0.0050,19.0014
  2667,782.9499,782.9499,0.0000,0.0306,13.8881
  2668,305.0822,305.0822,0.0000,0.0190,16.2046
  2669,263.8796,263.8796,0.0000,0.0152,14.8415
  2670,824.8463,824.8463,0.0000,0.0088,18.2465
  2671,312.8677,312.8677,0.0000,0.0000,13.6182
  2672,1282.0979,1282.0979,0.0000,0.0000,20.0000
  2673,1332.4234,1332.4234,0.0000,0.0000,20.0000
  2674,431.7375,431.7375,0.0000,0.0000,18.2632
  2675,1189.5665,1189.5665,0.0000,0.0089,18.2241
  2676,647.3898,647.3898,0.0000,0.0000,20.0000
  2677,0.0000,0.0000,0.0000,0.0500,10.0000
  2678,0.0000,0.0000,0.0000,0.0500,10.0000
  2679,0.0000,0.0000,0.0000,0.0500,10.0000
  2680,919.5179,919.5179,0.0000,0.0353,12.9381
  2681,0.0000,0.0000,0.0000,0.0500,10.0000
  2682,2868.5502,2868.5502,0.0000,0.0000,20.0000
  2683,4283.2807,4283.2807,0.0000,0.0000,20.0000
  2684,1709.4833,1709.4833,0.0000,0.0046,19.0757
  2685,1543.4692,1543.4692,0.0000,0.0151,16.9715
  2686,3947.3806,3947.3806,0.0000,0.0126,17.4831
  2687,1553.2054,1553.2054,0.0000,0.0252,14.9629
  2688,1424.6716,1424.6716,0.0000,0.0272,14.5522
  2689,7711.4502,7711.4502,0.0000,0.0165,16.6947
  2690,4183.6336,4183.6336,0.0000,0.0232,15.3621
  2691,796.7094,796.7094,0.0000,0.0373,12.5457
  2692,5703.3573,5703.3573,0.0000,0.0207,15.8560
  2693,0.0000,0.0000,0.0000,0.0500,10.0000
  2694,0.0000,0.0000,0.0000,0.0500,10.0000
  2695,0.0000,0.0000,0.0000,0.0500,10.0000
  2696,0.0000,0.0000,0.0000,0.0500,10.0000
  2697,0.0000,0.0000,0.0000,0.0500,10.0000
  2698,0.0000,0.0000,0.0000,0.0500,10.0000
  2699,0.0000,0.0000,0.0000,0.0500,10.0000
  2700,0.0000,0.0000,0.0000,0.0500,10.0000
  2701,0.0000,0.0000,0.0000,0.0500,10.0000
  2702,0.0000,0.0000,0.0000,0.0500,10.0000
  2703,0.0000,0.0000,0.0000,0.0000,0.0000
  2704,0.0000,0.0000,0.0000,0.0000,0.0000
  2705,0.0000,0.0000,0.0000,0.0000,0.0000
  2706,0.0000,0.0000,0.0000,0.0000,0.0000
  2707,0.0000,0.0000,0.0000,0.0000,0.0000
  2708,0.0000,0.0000,0.0000,0.0000,0.0000
  2709,0.0000,0.0000,0.0000,0.0370,1.8496
  2710,0.0000,0.0000,0.0000,0.0484,2.4183
  2711,0.0000,0.0000,0.0000,0.0643,3.2132
  2712,0.0000,0.0000,0.0000,0.0134,0.6696
  2713,0.0000,0.0000,0.0000,0.0202,1.0087
  2714,0.0000,0.0000,0.0000,0.0720,3.5990
  2715,0.0000,0.0000,0.0000,0.0827,4.1330
  2716,9251.1395,9251.1395,0.0000,0.0000,11.0011
  2717,11336.4055,11336.4055,0.0000,0.0000,13.4808
  2718,9804.6302,9804.6302,0.0000,0.0000,11.6593
  2719,7866.8129,7866.8129,0.0000,0.0000,9.3549
  2720,1565.5783,1565.5783,0.0000,0.0000,1.8617
  2721,4050.9013,4050.9013,0.0000,0.0000,4.8172
  2722,6748.4982,6748.4982,0.0000,0.0000,8.0251
  2723,0.0000,0.0000,0.0000,0.2249,0.2249
  2724,0.0000,0.0000,0.0000,0.1272,0.1272
  2725,357.1430,357.1430,0.0000,0.0000,20.0000
  2726,357.1433,357.1433,0.0000,0.0000,20.0000
  2727,357.1432,357.1432,0.0000,0.0000,20.0000
  2728,357.1434,357.1434,0.0000,0.0000,20.0000
  2729,357.1431,357.1431,0.0000,0.0000,20.0000
  2730,357.1435,357.1435,0.0000,0.0000,20.0000
  2731,357.1431,357.1431,0.0000,0.0000,20.0000
  2732,357.1431,357.1431,0.0000,0.0000,20.0000
  2733,357.1438,357.1438,0.0000,0.0000,20.0000
  2734,357.1431,357.1431,0.0000,0.0000,20.0000
  2735,357.1431,357.1431,0.0000,0.0000,20.0000
  2736,0.0000,0.0000,0.0000,0.0000,0.0000
  2737,195.8079,195.8079,0.0000,0.0226,15.4826
  2738,211.7308,211.7308,0.0000,0.0204,15.9284
  2739,126.7573,126.7573,0.0000,0.0323,13.5492
  2740,113.8291,113.8291,0.0000,0.0341,13.1870
  2741,0.0000,0.0000,0.0000,0.0500,10.0000
  2742,0.0000,0.0000,0.0000,0.0500,10.0000
  2743,0.0000,0.0000,0.0000,0.0500,10.0000
  2744,0.0000,0.0000,0.0000,0.0364,7.2844
  2745,0.0000,0.0000,0.0000,0.0000,0.0000
  2746,0.0000,0.0000,0.0000,0.0000,0.0000
  2747,0.0000,0.0000,0.0000,0.0000,0.0000
  2748,0.0000,0.0000,0.0000,0.0000,0.0000
  2749,357.1430,357.1430,0.0000,0.0000,20.0000
  2750,104.4101,104.4101,0.0000,0.0354,12.9235
  2751,0.0000,0.0000,0.0000,0.0500,10.0000
  2752,259.8350,259.8350,0.0000,0.0136,17.2754
  2753,0.0000,0.0000,0.0000,0.0500,10.0000
  2754,101.8655,101.8655,0.0000,0.0357,12.8522
  2755,0.0000,0.0000,0.0000,0.0500,10.0000
  2756,0.0000,0.0000,0.0000,0.0500,10.0000
  2757,158.0335,158.0335,0.0000,0.0279,14.4249
  2758,99.5210,99.5210,0.0000,0.0361,12.7866
  2759,0.0000,0.0000,0.0000,0.0500,10.0000
  2760,26.1804,26.1804,0.0000,0.0463,10.7330
  2761,357.1430,357.1430,0.0000,0.0000,20.0000
  2762,0.0000,0.0000,0.0000,0.0500,10.0000
  2763,5513.4255,5513.4255,0.0000,0.0000,20.0000
  2764,0.0000,0.0000,0.0000,0.0379,1.8961
  2765,7218.2965,7218.2965,0.0000,0.0000,12.2292
  2766,0.0000,0.0000,0.0000,0.0269,1.3440
  2767,12367.0992,12367.0992,0.0000,0.0000,17.5922
  2768,706.6599,706.6599,0.0000,0.0000,20.0000
  2769,1648.6552,1648.6552,0.0000,0.0000,20.0000
  2770,4029.4748,4029.4748,0.0000,0.0000,18.8385
  2771,0.0000,0.0000,0.0000,0.0000,0.0000
  2772,470.8112,470.8112,0.0000,0.0000,16.7433
  2773,112.1618,112.1618,0.0000,0.0000,3.2501
  2774,618.4719,618.4719,0.0000,0.0000,17.9549
  2775,0.0000,0.0000,0.0000,0.0000,0.0000
  2776,0.0000,0.0000,0.0000,0.0000,0.0000
  2777,0.0000,0.0000,0.0000,0.0000,0.0000
  2778,171.1229,171.1229,0.0000,0.0269,14.6223
  2779,301.7025,301.7025,0.0000,0.0093,18.1337
  2780,129.4972,129.4972,0.0000,0.0325,13.5074
  2781,339.7930,339.7930,0.0000,0.0145,17.1000
  2782,71.3521,71.3521,0.0000,0.0403,11.9325
  2783,215.6042,215.6042,0.0000,0.0357,12.8647
  2784,434.3394,434.3394,0.0000,0.0232,15.3673
  2785,74.8401,74.8401,0.0000,0.0244,8.2175
  2786,204.0283,204.0283,0.0000,0.0217,13.4353
  2787,128.4906,128.4906,0.0000,0.0079,7.3048
  2788,116.7536,116.7536,0.0000,0.0070,6.6024
  2789,0.0000,0.0000,0.0000,0.0416,8.3182
  2790,0.0000,0.0000,0.0000,0.0497,9.9438
  2791,49.8200,49.8200,0.0000,0.0196,6.1357
  2792,0.0000,0.0000,0.0000,0.0317,6.3349
  2793,0.0000,0.0000,0.0000,0.0441,8.8181
  2794,0.0000,0.0000,0.0000,0.0500,10.0000
  2795,0.0000,0.0000,0.0000,0.0500,10.0000
  2796,0.0000,0.0000,0.0000,0.0500,10.0000
  2797,0.0000,0.0000,0.0000,0.0500,10.0000
  2798,0.0000,0.0000,0.0000,0.0500,10.0000
  2799,0.0000,0.0000,0.0000,0.0500,10.0000
  2800,0.0000,0.0000,0.0000,0.0500,10.0000
  2801,28.7475,28.7475,0.0000,0.0000,0.0321
  2802,655.4826,655.4826,0.0000,0.0000,4.7422
  2803,2186.4691,2186.4691,0.0000,0.0000,15.8184
  2804,1943.0318,1943.0318,0.0000,0.0000,20.0000
  2805,808.6840,808.6840,0.0000,0.0000,20.0000
  2806,783.9720,783.9720,0.0000,0.0000,20.0000
  2807,1137.1340,1137.1340,0.0000,0.0000,20.0000
  2808,2959.6158,2959.6158,0.0000,0.0013,19.7466
  2809,4095.8786,4095.8786,0.0000,0.0093,18.1412
  2810,3274.5371,3274.5371,0.0000,0.0195,16.0929
  2811,2957.4699,2957.4699,0.0000,0.0335,13.3051
  2812,1606.2571,1606.2571,0.0000,0.0351,12.9887
  2813,972.3934,972.3934,0.0000,0.0410,11.8093
  2814,826.1820,826.1820,0.0000,0.0141,17.1836
  2815,1358.2986,1358.2986,0.0000,0.0218,15.6416
  2816,0.0000,0.0000,0.0000,0.0500,10.0000
  2817,152.3401,152.3401,0.0000,0.0434,11.3246
  2818,383.8822,383.8822,0.0000,0.0333,13.3378
  2819,608.1470,608.1470,0.0000,0.0349,13.0201
  2820,0.0000,0.0000,0.0000,0.0500,10.0000
  2821,966.1812,966.1812,0.0000,0.0000,20.0000
  2822,794.2765,794.2765,0.0000,0.0000,20.0000
  2823,751.9309,751.9309,0.0000,0.0000,20.0000
  2824,800.2349,800.2349,0.0000,0.0000,20.0000
  2825,1109.2474,1109.2474,0.0000,0.0000,20.0000
  2826,1289.4954,1289.4954,0.0000,0.0000,20.0000
  2827,740.9747,740.9747,0.0000,0.0000,20.0000
  2828,362.8461,362.8461,0.0000,0.0196,16.0734
  2829,397.1058,397.1058,0.0000,0.0000,20.0000
  2830,34.0757,34.0757,0.0000,0.0455,10.9082
  2831,0.0000,0.0000,0.0000,0.0500,10.0000
  2832,0.0000,0.0000,0.0000,0.0500,10.0000
  2833,0.0000,0.0000,0.0000,0.0500,10.0000
  2834,0.0000,0.0000,0.0000,0.0500,10.0000
  2835,959.5263,959.5263,0.0000,0.0025,19.5041
  2836,757.7265,757.7265,0.0000,0.0087,18.2625
  2837,968.1811,968.1811,0.0000,0.0158,16.8420
  2838,734.0388,734.0388,0.0000,0.0108,17.8342
  2839,493.2294,493.2294,0.0000,0.0231,15.3783
  2840,822.2626,822.2626,0.0000,0.0257,14.8511
  2841,231.2364,231.2364,0.0000,0.0374,12.5215
  2842,2837.9857,2837.9857,0.0000,0.0321,13.5866
  2843,673.8647,673.8647,0.0000,0.0392,12.1532
  2844,524.0429,524.0429,0.0000,0.0410,11.8014
  2845,0.0000,0.0000,0.0000,0.0500,10.0000
  2846,0.0000,0.0000,0.0000,0.0500,10.0000
  2847,0.0000,0.0000,0.0000,0.0500,10.0000
  2848,0.0000,0.0000,0.0000,0.0500,10.0000
  2849,0.0000,0.0000,0.0000,0.0500,10.0000
  2850,0.0000,0.0000,0.0000,0.0500,10.0000
  2851,0.0000,0.0000,0.0000,0.0500,10.0000
  2852,0.0000,0.0000,0.0000,0.0500,10.0000
  2853,0.0000,0.0000,0.0000,0.0500,10.0000
  2854,0.0000,0.0000,0.0000,0.0000,0.0000
  2855,0.0000,0.0000,0.0000,0.0000,0.0000
  2856,0.0000,0.0000,0.0000,0.0000,0.0000
  2857,0.0000,0.0000,0.0000,0.0000,0.0000
  2858,0.0000,0.0000,0.0000,0.0000,0.0000
  2859,0.0000,0.0000,0.0000,0.0000,0.0000
  2860,0.0000,0.0000,0.0000,0.0000,0.0000
  2861,0.0000,0.0000,0.0000,0.0000,0.0000
  2862,0.0000,0.0000,0.0000,0.0000,0.0000
  2863,0.0000,0.0000,0.0000,0.0067,0.3352
  2864,0.0000,0.0000,0.0000,0.0278,1.3893
  2865,0.0000,0.0000,0.0000,0.0489,2.4434
  2866,0.0000,0.0000,0.0000,0.0694,3.4686
  2867,0.0000,0.0000,0.0000,0.0325,1.6250
  2868,0.0000,0.0000,0.0000,0.0168,0.8424
  2869,0.0000,0.0000,0.0000,0.0267,1.3372
  2870,11211.7959,11211.7959,0.0000,0.0000,13.3327
  2871,12693.3008,12693.3008,0.0000,0.0000,15.0944
  2872,9184.4571,9184.4571,0.0000,0.0000,10.9218
  2873,10513.8965,10513.8965,0.0000,0.0000,12.5027
  2874,7985.7789,7985.7789,0.0000,0.0000,9.4964
  2875,670.8562,670.8562,0.0000,0.0000,0.7978
  2876,3321.9405,3321.9405,0.0000,0.0000,3.9503
  2877,0.0000,0.0000,0.0000,0.3270,0.3270
  2878,5909.5011,5909.5011,0.0000,0.0000,7.0274
  2879,6296.2002,6296.2002,0.0000,0.0000,7.4872
  2880,357.1432,357.1432,0.0000,0.0000,20.0000
  2881,357.1430,357.1430,0.0000,0.0000,20.0000
  2882,357.1433,357.1433,0.0000,0.0000,20.0000
  2883,357.1432,357.1432,0.0000,0.0000,20.0000
  2884,286.3595,286.3595,0.0000,0.0099,18.0181
  2885,357.1434,357.1434,0.0000,0.0000,20.0000
  2886,357.1432,357.1432,0.0000,0.0000,20.0000
  2887,357.1432,357.1432,0.0000,0.0000,20.0000
  2888,357.1433,357.1433,0.0000,0.0000,20.0000
  2889,250.5506,250.5506,0.0000,0.0149,17.0154
  2890,0.0000,0.0000,0.0000,0.0500,10.0000
  2891,4.7549,4.7549,0.0000,0.0493,10.1331
  2892,357.1433,357.1433,0.0000,0.0000,20.0000
  2893,0.0000,0.0000,0.0000,0.0500,10.0000
  2894,0.0000,0.0000,0.0000,0.0500,10.0000
  2895,0.0000,0.0000,0.0000,0.0500,10.0000
  2896,0.0000,0.0000,0.0000,0.0500,10.0000
  2897,0.0000,0.0000,0.0000,0.0500,10.0000
  2898,0.0000,0.0000,0.0000,0.0500,10.0000
  2899,0.0000,0.0000,0.0000,0.0500,10.0000
  2900,0.0000,0.0000,0.0000,0.0275,5.5071
  2901,0.0000,0.0000,0.0000,0.0000,0.0000
  2902,0.0000,0.0000,0.0000,0.0000,0.0000
  2903,0.0000,0.0000,0.0000,0.0000,0.0000
  2904,0.0000,0.0000,0.0000,0.0000,0.0000
  2905,0.0000,0.0000,0.0000,0.0000,0.0000
  2906,0.0000,0.0000,0.0000,0.0000,0.0000
  2907,357.1431,357.1431,0.0000,0.0000,20.0000
  2908,299.3108,299.3108,0.0000,0.0081,18.3807
  2909,274.9177,274.9177,0.0000,0.0115,17.6977
  2910,150.3432,150.3432,0.0000,0.0290,14.2096
  2911,22.8246,22.8246,0.0000,0.0468,10.6391
  2912,61.1351,61.1351,0.0000,0.0414,11.7118
  2913,0.0000,0.0000,0.0000,0.0500,10.0000
