#DEPARTMENT OF TRANSPORT- FREMANTLE
#WATER LEVEL OBSERVATIONS
#Data File Name: MHMAN02_01_2011
#THE DATA SPANS THE PERIOD (YYYYMMDD) FROM 20110101 TO 20111231
#LOCATION: Mandurah (Ocean Marina)
#Station Status:  Updated
#Lat: -32.521944  Long: 115.714167
#Time Zone: Australian Western Standard Time  UTC +08:00:00
#Vertical Datum: Chart datum     which is   2.682   m below Benchmark   MAN TIDAL 02   
#National Station ID:   NA
#Site Description: South west corner of Mandurah ocean marina.
#Tide Gauge Sensor:  Float/Pulley assembly, stilling well
#Sensor Details: In house, NA
#Bad or Unavailable Data Value:   -9999
#Contact Email:  tides@transport.wa.gov.au
#Unit of Height Observations: cm    Sampling Rate (min): 5
#
H(cm),YYYYMMDD.hhmm/
00052,20110101.0000/
00051,20110101.0005/
00050,20110101.0010/
00049,20110101.0015/
00049,20110101.0020/
00048,20110101.0025/
00047,20110101.0030/
00047,20110101.0035/
00046,20110101.0040/
00045,20110101.0045/
00044,20110101.0050/
00044,20110101.0055/
00043,20110101.0100/
00042,20110101.0105/
00042,20110101.0110/
00041,20110101.0115/
00041,20110101.0120/
00040,20110101.0125/
00084,20110103.1825/
00085,20110103.1830/
00086,20110103.1835/
00086,20110103.1840/
00087,20110103.1845/
00087,20110103.1850/
00088,20110103.1855/
00088,20110103.1900/
00089,20110103.1905/
00089,20110103.1910/
00089,20110103.1915/
00090,20110103.1920/
00090,20110103.1925/
00090,20110103.1930/
00091,20110103.1935/
00091,20110103.1940/
00091,20110103.1945/
00091,20110103.1950/
00091,20110103.1955/
00092,20110103.2000/
00092,20110103.2005/
00092,20110103.2010/
00093,20110103.2015/
00093,20110103.2020/
00093,20110103.2025/
00093,20110103.2030/
00094,20110103.2035/
00094,20110103.2040/
00094,20110103.2045/
00095,20110103.2050/
00095,20110103.2055/
00095,20110103.2100/
00095,20110103.2105/
00096,20110103.2110/
00096,20110103.2115/
00097,20110103.2120/
00097,20110103.2125/
00097,20110103.2130/
00097,20110103.2135/
00098,20110103.2140/
00098,20110103.2145/
00098,20110103.2150/
00098,20110103.2155/
00098,20110103.2200/
00098,20110103.2205/
00097,20110103.2210/
00097,20110103.2215/
00097,20110103.2220/
00097,20110103.2225/
00097,20110103.2230/
00096,20110103.2235/
00096,20110103.2240/
00096,20110103.2245/
00096,20110103.2250/
00095,20110103.2255/
00095,20110103.2300/
00095,20110103.2305/
00095,20110103.2310/
00094,20110103.2315/
00094,20110103.2320/
00094,20110103.2325/
00094,20110103.2330/
00093,20110103.2335/
00093,20110103.2340/
00093,20110103.2345/
00093,20110103.2350/
00093,20110103.2355/
00092,20110104.0000/
00092,20110104.0005/
00092,20110104.0010/
00091,20110104.0015/
00091,20110104.0020/
00090,20110104.0025/
00090,20110104.0030/
00089,20110104.0035/
00089,20110104.0040/
00088,20110104.0045/
00088,20110104.0050/
00087,20110104.0055/
00087,20110104.0100/
00086,20110104.0105/
00086,20110104.0110/
00085,20110104.0115/
00085,20110104.0120/
00084,20110104.0125/
00083,20110104.0130/
00083,20110104.0135/
00082,20110104.0140/
00081,20110104.0145/
00081,20110104.0150/
00080,20110104.0155/
00079,20110104.0200/
00079,20110104.0205/
00078,20110104.0210/
00077,20110104.0215/
00077,20110104.0220/
00076,20110104.0225/
00075,20110104.0230/
00075,20110104.0235/
00074,20110104.0240/
00074,20110104.0245/
00073,20110104.0250/
00073,20110104.0255/
00072,20110104.0300/
00072,20110104.0305/
00071,20110104.0310/
00071,20110104.0315/
00070,20110104.0320/
00070,20110104.0325/
00069,20110104.0330/
00069,20110104.0335/
00068,20110104.0340/
00067,20110104.0345/
00067,20110104.0350/
00066,20110104.0355/
00066,20110104.0400/
00065,20110104.0405/
00064,20110104.0410/
00064,20110104.0415/
00063,20110104.0420/
00062,20110104.0425/
00062,20110104.0430/
00061,20110104.0435/
00061,20110104.0440/
00060,20110104.0445/
00060,20110104.0450/
00059,20110104.0455/
00059,20110104.0500/
00058,20110104.0505/
00058,20110104.0510/
00058,20110104.0515/
00057,20110104.0520/
00057,20110104.0525/
00057,20110104.0530/
00057,20110104.0535/
00056,20110104.0540/
00056,20110104.0545/
00056,20110104.0550/
00056,20110104.0555/
00056,20110104.0600/
00056,20110104.0605/
00055,20110104.0610/
00055,20110104.0615/
00055,20110104.0620/
00055,20110104.0625/
00054,20110104.0630/
00054,20110104.0635/
00054,20110104.0640/
00054,20110104.0645/
00053,20110104.0650/
00053,20110104.0655/
00053,20110104.0700/
00053,20110104.0705/
00053,20110104.0710/
00053,20110104.0715/
00053,20110104.0720/
00052,20110104.0725/
00052,20110104.0730/
00052,20110104.0735/
00052,20110104.0740/
00052,20110104.0745/
00052,20110104.0750/
00052,20110104.0755/
00053,20110104.0800/
00052,20110104.0805/
00053,20110104.0810/
00053,20110104.0815/
00053,20110104.0820/
00053,20110104.0825/
00053,20110104.0830/
00053,20110104.0835/
00053,20110104.0840/
00054,20110104.0845/
00054,20110104.0850/
00054,20110104.0855/
00055,20110104.0900/
00055,20110104.0905/
00055,20110104.0910/
00055,20110104.0915/
00056,20110104.0920/
00056,20110104.0925/
00057,20110104.0930/
00057,20110104.0935/
00058,20110104.0940/
00058,20110104.0945/
00058,20110104.0950/
00059,20110104.0955/
00059,20110104.1000/
00060,20110104.1005/
00060,20110104.1010/
00060,20110104.1015/
00060,20110104.1020/
00060,20110104.1025/
00061,20110104.1030/
00061,20110104.1035/
00061,20110104.1040/
00062,20110104.1045/
00062,20110104.1050/
00062,20110104.1055/
00062,20110104.1100/
00062,20110104.1105/
00063,20110104.1110/
00063,20110104.1115/
00063,20110104.1120/
00063,20110104.1125/
00064,20110104.1130/
00064,20110104.1135/
00065,20110104.1140/
00065,20110104.1145/
00066,20110104.1150/
00066,20110104.1155/
00066,20110104.1200/
00066,20110104.1205/
00067,20110104.1210/
00067,20110104.1215/
00067,20110104.1220/
00067,20110104.1225/
00066,20110104.1230/
00066,20110104.1235/
00066,20110104.1240/
00067,20110104.1245/
00067,20110104.1250/
00067,20110104.1255/
00067,20110104.1300/
00068,20110104.1305/
00068,20110104.1310/
00068,20110104.1315/
00068,20110104.1320/
00069,20110104.1325/
00069,20110104.1330/
00069,20110104.1335/
00069,20110104.1340/
00069,20110104.1345/
00070,20110104.1350/
00070,20110104.1355/
00070,20110104.1400/
00070,20110104.1405/
00070,20110104.1410/
00071,20110104.1415/
00071,20110104.1420/
00071,20110104.1425/
00071,20110104.1430/
00071,20110104.1435/
00071,20110104.1440/
00071,20110104.1445/
00072,20110104.1450/
00072,20110104.1455/
00072,20110104.1500/
00073,20110104.1505/
00073,20110104.1510/
00073,20110104.1515/
00074,20110104.1520/
00074,20110104.1525/
00075,20110104.1530/
00075,20110104.1535/
00076,20110104.1540/
00076,20110104.1545/
00077,20110104.1550/
00077,20110104.1555/
00077,20110104.1600/
00078,20110104.1605/
00078,20110104.1610/
00078,20110104.1615/
00078,20110104.1620/
00079,20110104.1625/
00079,20110104.1630/
00079,20110104.1635/
00080,20110104.1640/
00080,20110104.1645/
00081,20110104.1650/
00081,20110104.1655/
00082,20110104.1700/
00082,20110104.1705/
00083,20110104.1710/
00083,20110104.1715/
00084,20110104.1720/
00084,20110104.1725/
00085,20110104.1730/
00085,20110104.1735/
00086,20110104.1740/
00086,20110104.1745/
00087,20110104.1750/
00088,20110104.1755/
00088,20110104.1800/
00089,20110104.1805/
00089,20110104.1810/
00089,20110104.1815/
00090,20110104.1820/
00090,20110104.1825/
00091,20110104.1830/
00091,20110104.1835/
00092,20110104.1840/
00092,20110104.1845/
00093,20110104.1850/
00093,20110104.1855/
00094,20110104.1900/
00094,20110104.1905/
00095,20110104.1910/
00095,20110104.1915/
00096,20110104.1920/
00096,20110104.1925/
00097,20110104.1930/
00097,20110104.1935/
00097,20110104.1940/
00098,20110104.1945/
00098,20110104.1950/
00099,20110104.1955/
00099,20110104.2000/
00099,20110104.2005/
00100,20110104.2010/
00100,20110104.2015/
00101,20110104.2020/
00101,20110104.2025/
00101,20110104.2030/
00102,20110104.2035/
00102,20110104.2040/
00103,20110104.2045/
00103,20110104.2050/
00103,20110104.2055/
00103,20110104.2100/
00104,20110104.2105/
00104,20110104.2110/
00104,20110104.2115/
00105,20110104.2120/
00105,20110104.2125/
00105,20110104.2130/
00105,20110104.2135/
00106,20110104.2140/
00106,20110104.2145/
00106,20110104.2150/
00106,20110104.2155/
00106,20110104.2200/
00106,20110104.2205/
00106,20110104.2210/
00106,20110104.2215/
00106,20110104.2220/
00106,20110104.2225/
00106,20110104.2230/
00106,20110104.2235/
00106,20110104.2240/
00106,20110104.2245/
00106,20110104.2250/
00106,20110104.2255/
00106,20110104.2300/
00106,20110104.2305/
00106,20110104.2310/
00106,20110104.2315/
00105,20110104.2320/
00105,20110104.2325/
00105,20110104.2330/
00105,20110104.2335/
00105,20110104.2340/
00105,20110104.2345/
00105,20110104.2350/
00105,20110104.2355/
00105,20110105.0000/
00105,20110105.0005/
00104,20110105.0010/
00104,20110105.0015/
00104,20110105.0020/
00104,20110105.0025/
00103,20110105.0030/
00103,20110105.0035/
00103,20110105.0040/
00103,20110105.0045/
00102,20110105.0050/
00102,20110105.0055/
00102,20110105.0100/
00101,20110105.0105/
00101,20110105.0110/
00101,20110105.0115/
00100,20110105.0120/
00100,20110105.0125/
00099,20110105.0130/
00098,20110105.0135/
00098,20110105.0140/
00097,20110105.0145/
00097,20110105.0150/
00096,20110105.0155/
00096,20110105.0200/
00095,20110105.0205/
00095,20110105.0210/
00094,20110105.0215/
00093,20110105.0220/
00093,20110105.0225/
00092,20110105.0230/
00092,20110105.0235/
00091,20110105.0240/
00090,20110105.0245/
00090,20110105.0250/
00089,20110105.0255/
00088,20110105.0300/
00088,20110105.0305/
00087,20110105.0310/
00087,20110105.0315/
00086,20110105.0320/
00086,20110105.0325/
00085,20110105.0330/
00084,20110105.0335/
00084,20110105.0340/
00083,20110105.0345/
00083,20110105.0350/
00082,20110105.0355/
00081,20110105.0400/
00081,20110105.0405/
00081,20110105.0410/
00080,20110105.0415/
00080,20110105.0420/
00079,20110105.0425/
00079,20110105.0430/
00078,20110105.0435/
00078,20110105.0440/
00078,20110105.0445/
00077,20110105.0450/
00077,20110105.0455/
00077,20110105.0500/
00076,20110105.0505/
00076,20110105.0510/
00075,20110105.0515/
00075,20110105.0520/
00075,20110105.0525/
00074,20110105.0530/
00074,20110105.0535/
00073,20110105.0540/
00073,20110105.0545/
00073,20110105.0550/
00072,20110105.0555/
00072,20110105.0600/
00072,20110105.0605/
00071,20110105.0610/
00071,20110105.0615/
00071,20110105.0620/
00071,20110105.0625/
00071,20110105.0630/
00070,20110105.0635/
00070,20110105.0640/
00070,20110105.0645/
00070,20110105.0650/
00069,20110105.0655/
00069,20110105.0700/
00069,20110105.0705/
00069,20110105.0710/
00069,20110105.0715/
00069,20110105.0720/
00069,20110105.0725/
00068,20110105.0730/
00068,20110105.0735/
00068,20110105.0740/
00068,20110105.0745/
00068,20110105.0750/
00068,20110105.0755/
00068,20110105.0800/
00068,20110105.0805/
00068,20110105.0810/
00068,20110105.0815/
00068,20110105.0820/
00068,20110105.0825/
