#DEPARTMENT OF TRANSPORT- FREMANTLE
#WATER LEVEL OBSERVATIONS
#Data File Name: MHMAN02_01_2008
#THE DATA SPANS THE PERIOD (YYYYMMDD) FROM 20080101 TO 20081231
#LOCATION: Mandurah (Ocean Marina)
#Station Status:  Updated
#Lat: -32.521944  Long: 115.714167
#Time Zone: Australian Western Standard Time  UTC +08:00:00
#Vertical Datum: Chart datum     which is   2.682   m below Benchmark   MAN TIDAL 02   
#National Station ID:   NA
#Site Description: South west corner of Mandurah ocean marina.
#Tide Gauge Sensor:  Float/Pulley assembly, stilling well
#Sensor Details: In house, NA
#Bad or Unavailable Data Value:   -9999
#Contact Email:  tides@transport.wa.gov.au
#Unit of Height Observations: cm    Sampling Rate (min): 5
#
H(cm),YYYYMMDD.hhmm/
00053,20080101.0000/
00052,20080101.0005/
00051,20080101.0010/
00050,20080101.0015/
00049,20080101.0020/
00049,20080101.0025/
00048,20080101.0030/
00048,20080101.0035/
00048,20080101.0040/
00047,20080101.0045/
00047,20080101.0050/
00047,20080101.0055/
00048,20080101.0100/
00047,20080101.0105/
00047,20080101.0110/
00047,20080101.0115/
00048,20080101.0120/
00048,20080101.0125/
00038,20080101.0720/
00036,20080101.0725/
00035,20080101.0730/
00035,20080101.0735/
00036,20080101.0740/
00037,20080101.0745/
00038,20080101.0750/
00037,20080101.0755/
00037,20080101.0800/
00038,20080101.0805/
00039,20080101.0810/
00040,20080101.0815/
00039,20080101.0820/
00037,20080101.0825/
00038,20080101.0830/
00040,20080101.0835/
00040,20080101.0840/
00038,20080101.0845/
00039,20080101.0850/
00040,20080101.0855/
00043,20080101.0900/
00045,20080101.0905/
00045,20080101.0910/
00045,20080101.0915/
00046,20080101.0920/
00047,20080101.0925/
00048,20080101.0930/
00047,20080101.0935/
00046,20080101.0940/
00047,20080101.0945/
00047,20080101.0950/
00049,20080101.0955/
00049,20080101.1000/
00048,20080101.1005/
00048,20080101.1010/
00049,20080101.1015/
00049,20080101.1020/
00050,20080101.1025/
00050,20080101.1030/
00049,20080101.1035/
00049,20080101.1040/
00051,20080101.1045/
00052,20080101.1050/
00052,20080101.1055/
00051,20080101.1100/
00050,20080101.1105/
00051,20080101.1110/
00051,20080101.1115/
00051,20080101.1120/
00051,20080101.1125/
00051,20080101.1130/
00052,20080101.1135/
00053,20080101.1140/
00054,20080101.1145/
00055,20080101.1150/
00054,20080101.1155/
00054,20080101.1200/
00055,20080101.1205/
00055,20080101.1210/
00055,20080101.1215/
00057,20080101.1220/
00057,20080101.1225/
00057,20080101.1230/
00056,20080101.1235/
00056,20080101.1240/
00058,20080101.1245/
00061,20080101.1250/
00061,20080101.1255/
00058,20080101.1300/
00058,20080101.1305/
00061,20080101.1310/
00063,20080101.1315/
00060,20080101.1320/
00059,20080101.1325/
00060,20080101.1330/
00060,20080101.1335/
00062,20080101.1340/
00061,20080101.1345/
00059,20080101.1350/
00060,20080101.1355/
00062,20080101.1400/
00062,20080101.1405/
00060,20080101.1410/
00060,20080101.1415/
00062,20080101.1420/
00064,20080101.1425/
00064,20080101.1430/
00061,20080101.1435/
00061,20080101.1440/
00063,20080101.1445/
00066,20080101.1450/
00066,20080101.1455/
00064,20080101.1500/
00064,20080101.1505/
00065,20080101.1510/
00066,20080101.1515/
00065,20080101.1520/
00065,20080101.1525/
00065,20080101.1530/
00066,20080101.1535/
00068,20080101.1540/
00069,20080101.1545/
00067,20080101.1550/
00065,20080101.1555/
00064,20080101.1600/
00067,20080101.1605/
00068,20080101.1610/
00067,20080101.1615/
00066,20080101.1620/
00067,20080101.1625/
00067,20080101.1630/
00067,20080101.1635/
00066,20080101.1640/
00067,20080101.1645/
00069,20080101.1650/
00069,20080101.1655/
00067,20080101.1700/
00067,20080101.1705/
00068,20080101.1710/
00068,20080101.1715/
00069,20080101.1720/
00068,20080101.1725/
00067,20080101.1730/
00068,20080101.1735/
00070,20080101.1740/
00069,20080101.1745/
00069,20080101.1750/
00070,20080101.1755/
00070,20080101.1800/
00070,20080101.1805/
00070,20080101.1810/
00072,20080101.1815/
00072,20080101.1820/
00071,20080101.1825/
00070,20080101.1830/
00070,20080101.1835/
00070,20080101.1840/
00070,20080101.1845/
00070,20080101.1850/
00071,20080101.1855/
00071,20080101.1900/
00072,20080101.1905/
00071,20080101.1910/
00071,20080101.1915/
00071,20080101.1920/
00069,20080101.1925/
00068,20080101.1930/
00068,20080101.1935/
00067,20080101.1940/
00067,20080101.1945/
00066,20080101.1950/
00067,20080101.1955/
00068,20080101.2000/
00069,20080101.2005/
00068,20080101.2010/
00069,20080101.2015/
00070,20080101.2020/
00071,20080101.2025/
00069,20080101.2030/
00069,20080101.2035/
00070,20080101.2040/
00070,20080101.2045/
00069,20080101.2050/
00070,20080101.2055/
00070,20080101.2100/
00069,20080101.2105/
00069,20080101.2110/
00071,20080101.2115/
00070,20080101.2120/
00069,20080101.2125/
00068,20080101.2130/
00068,20080101.2135/
00068,20080101.2140/
00068,20080101.2145/
00068,20080101.2150/
00066,20080101.2155/
00066,20080101.2200/
00067,20080101.2205/
00067,20080101.2210/
00067,20080101.2215/
00066,20080101.2220/
00065,20080101.2225/
00065,20080101.2230/
00063,20080101.2235/
00063,20080101.2240/
00063,20080101.2245/
00066,20080101.2250/
00068,20080101.2255/
00068,20080101.2300/
00068,20080101.2305/
00067,20080101.2310/
00065,20080101.2315/
00064,20080101.2320/
00064,20080101.2325/
00064,20080101.2330/
00061,20080101.2335/
00059,20080101.2340/
00060,20080101.2345/
00060,20080101.2350/
00058,20080101.2355/
00058,20080102.0000/
00060,20080102.0005/
00062,20080102.0010/
00062,20080102.0015/
00060,20080102.0020/
00059,20080102.0025/
00059,20080102.0030/
00059,20080102.0035/
00058,20080102.0040/
00057,20080102.0045/
00056,20080102.0050/
00057,20080102.0055/
00058,20080102.0100/
00057,20080102.0105/
00055,20080102.0110/
00055,20080102.0115/
00055,20080102.0120/
00055,20080102.0125/
00055,20080102.0130/
00057,20080102.0135/
00058,20080102.0140/
00058,20080102.0145/
00057,20080102.0150/
00057,20080102.0155/
00056,20080102.0200/
00056,20080102.0205/
00056,20080102.0210/
00056,20080102.0215/
00056,20080102.0220/
00056,20080102.0225/
00056,20080102.0230/
00055,20080102.0235/
00056,20080102.0240/
00058,20080102.0245/
00058,20080102.0250/
00057,20080102.0255/
00053,20080102.0300/
00051,20080102.0305/
00052,20080102.0310/
00053,20080102.0315/
00051,20080102.0320/
00049,20080102.0325/
00048,20080102.0330/
00047,20080102.0335/
00049,20080102.0340/
00051,20080102.0345/
00050,20080102.0350/
00049,20080102.0355/
00050,20080102.0400/
00051,20080102.0405/
00051,20080102.0410/
00050,20080102.0415/
00050,20080102.0420/
00051,20080102.0425/
00051,20080102.0430/
00050,20080102.0435/
00049,20080102.0440/
00048,20080102.0445/
00049,20080102.0450/
00050,20080102.0455/
00050,20080102.0500/
00049,20080102.0505/
00049,20080102.0510/
00050,20080102.0515/
00052,20080102.0520/
00052,20080102.0525/
00051,20080102.0530/
00049,20080102.0535/
00050,20080102.0540/
00051,20080102.0545/
00049,20080102.0550/
00047,20080102.0555/
00046,20080102.0600/
00049,20080102.0605/
00052,20080102.0610/
00051,20080102.0615/
00049,20080102.0620/
00050,20080102.0625/
00053,20080102.0630/
00055,20080102.0635/
00055,20080102.0640/
00053,20080102.0645/
00053,20080102.0650/
00056,20080102.0655/
00054,20080102.0700/
00050,20080102.0705/
00048,20080102.0710/
00050,20080102.0715/
00050,20080102.0720/
00050,20080102.0725/
00050,20080102.0730/
00049,20080102.0735/
00050,20080102.0740/
00050,20080102.0745/
00048,20080102.0750/
00049,20080102.0755/
00052,20080102.0800/
00052,20080102.0805/
00051,20080102.0810/
00050,20080102.0815/
00052,20080102.0820/
00054,20080102.0825/
00055,20080102.0830/
00052,20080102.0835/
00052,20080102.0840/
00057,20080102.0845/
00060,20080102.0850/
00059,20080102.0855/
00057,20080102.0900/
00057,20080102.0905/
00058,20080102.0910/
00060,20080102.0915/
00060,20080102.0920/
00059,20080102.0925/
00058,20080102.0930/
00058,20080102.0935/
00060,20080102.0940/
00061,20080102.0945/
00058,20080102.0950/
00055,20080102.0955/
00058,20080102.1000/
00061,20080102.1005/
00062,20080102.1010/
00062,20080102.1015/
00062,20080102.1020/
00063,20080102.1025/
00064,20080102.1030/
00065,20080102.1035/
00066,20080102.1040/
00066,20080102.1045/
00065,20080102.1050/
00065,20080102.1055/
00066,20080102.1100/
00067,20080102.1105/
00067,20080102.1110/
00066,20080102.1115/
00066,20080102.1120/
00067,20080102.1125/
00068,20080102.1130/
00070,20080102.1135/
00068,20080102.1140/
00067,20080102.1145/
00068,20080102.1150/
00068,20080102.1155/
00068,20080102.1200/
00070,20080102.1205/
00072,20080102.1210/
00071,20080102.1215/
00071,20080102.1220/
00074,20080102.1225/
00075,20080102.1230/
00073,20080102.1235/
00073,20080102.1240/
00074,20080102.1245/
00075,20080102.1250/
00075,20080102.1255/
00073,20080102.1300/
00074,20080102.1305/
00076,20080102.1310/
00075,20080102.1315/
00074,20080102.1320/
00076,20080102.1325/
00077,20080102.1330/
00078,20080102.1335/
00079,20080102.1340/
00079,20080102.1345/
00079,20080102.1350/
00079,20080102.1355/
00079,20080102.1400/
00079,20080102.1405/
00080,20080102.1410/
00080,20080102.1415/
00080,20080102.1420/
00080,20080102.1425/
00081,20080102.1430/
00081,20080102.1435/
00082,20080102.1440/
00083,20080102.1445/
00083,20080102.1450/
00082,20080102.1455/
00082,20080102.1500/
00081,20080102.1505/
00082,20080102.1510/
00083,20080102.1515/
00082,20080102.1520/
00082,20080102.1525/
00083,20080102.1530/
00082,20080102.1535/
00083,20080102.1540/
00083,20080102.1545/
00084,20080102.1550/
00085,20080102.1555/
00086,20080102.1600/
00087,20080102.1605/
00087,20080102.1610/
00087,20080102.1615/
00087,20080102.1620/
00088,20080102.1625/
00088,20080102.1630/
00089,20080102.1635/
00089,20080102.1640/
00090,20080102.1645/
00090,20080102.1650/
00090,20080102.1655/
00089,20080102.1700/
00088,20080102.1705/
00089,20080102.1710/
00091,20080102.1715/
00091,20080102.1720/
00090,20080102.1725/
00089,20080102.1730/
00089,20080102.1735/
00090,20080102.1740/
00090,20080102.1745/
00089,20080102.1750/
00089,20080102.1755/
00090,20080102.1800/
00091,20080102.1805/
00092,20080102.1810/
00092,20080102.1815/
00092,20080102.1820/
00093,20080102.1825/
00095,20080102.1830/
00095,20080102.1835/
00095,20080102.1840/
00094,20080102.1845/
00094,20080102.1850/
00096,20080102.1855/
00095,20080102.1900/
00094,20080102.1905/
00094,20080102.1910/
00095,20080102.1915/
00095,20080102.1920/
00095,20080102.1925/
00094,20080102.1930/
00094,20080102.1935/
00095,20080102.1940/
00095,20080102.1945/
00094,20080102.1950/
00092,20080102.1955/
00092,20080102.2000/
00093,20080102.2005/
00092,20080102.2010/
00091,20080102.2015/
00091,20080102.2020/
00092,20080102.2025/
00092,20080102.2030/
00092,20080102.2035/
00092,20080102.2040/
00093,20080102.2045/
00094,20080102.2050/
00094,20080102.2055/
00094,20080102.2100/
00094,20080102.2105/
00093,20080102.2110/
00093,20080102.2115/
00093,20080102.2120/
00092,20080102.2125/
00092,20080102.2130/
00092,20080102.2135/
00091,20080102.2140/
00091,20080102.2145/
00092,20080102.2150/
00092,20080102.2155/
00090,20080102.2200/
00088,20080102.2205/
00089,20080102.2210/
00089,20080102.2215/
00087,20080102.2220/
00084,20080102.2225/
00086,20080102.2230/
00089,20080102.2235/
00090,20080102.2240/
00088,20080102.2245/
00087,20080102.2250/
00088,20080102.2255/
00088,20080102.2300/
00089,20080102.2305/
00088,20080102.2310/
00085,20080102.2315/
00084,20080102.2320/
00085,20080102.2325/
00085,20080102.2330/
00081,20080102.2335/
00079,20080102.2340/
00081,20080102.2345/
00083,20080102.2350/
00079,20080102.2355/
00078,20080103.0000/
00080,20080103.0005/
00082,20080103.0010/
00081,20080103.0015/
00081,20080103.0020/
00083,20080103.0025/
00083,20080103.0030/
00082,20080103.0035/
00081,20080103.0040/
00080,20080103.0045/
00079,20080103.0050/
00078,20080103.0055/
00077,20080103.0100/
00075,20080103.0105/
00076,20080103.0110/
00078,20080103.0115/
00078,20080103.0120/
00078,20080103.0125/
00078,20080103.0130/
00080,20080103.0135/
00082,20080103.0140/
00080,20080103.0145/
00077,20080103.0150/
00077,20080103.0155/
00079,20080103.0200/
00079,20080103.0205/
00079,20080103.0210/
00076,20080103.0215/
00074,20080103.0220/
00072,20080103.0225/
00071,20080103.0230/
00072,20080103.0235/
00073,20080103.0240/
00073,20080103.0245/
00072,20080103.0250/
00071,20080103.0255/
00072,20080103.0300/
00073,20080103.0305/
00075,20080103.0310/
00075,20080103.0315/
00075,20080103.0320/
00074,20080103.0325/
00071,20080103.0330/
00067,20080103.0335/
00066,20080103.0340/
00067,20080103.0345/
00067,20080103.0350/
00068,20080103.0355/
00069,20080103.0400/
00070,20080103.0405/
00070,20080103.0410/
00069,20080103.0415/
00069,20080103.0420/
00070,20080103.0425/
00072,20080103.0430/
00072,20080103.0435/
00071,20080103.0440/
00070,20080103.0445/
00070,20080103.0450/
00070,20080103.0455/
00071,20080103.0500/
00070,20080103.0505/
00070,20080103.0510/
00069,20080103.0515/
00067,20080103.0520/
00068,20080103.0525/
00069,20080103.0530/
00068,20080103.0535/
00067,20080103.0540/
00068,20080103.0545/
00069,20080103.0550/
00068,20080103.0555/
00067,20080103.0600/
00067,20080103.0605/
00067,20080103.0610/
00066,20080103.0615/
00065,20080103.0620/
00065,20080103.0625/
00069,20080103.0630/
00071,20080103.0635/
00070,20080103.0640/
00071,20080103.0645/
00072,20080103.0650/
00070,20080103.0655/
00069,20080103.0700/
00070,20080103.0705/
00069,20080103.0710/
00069,20080103.0715/
00070,20080103.0720/
00070,20080103.0725/
00069,20080103.0730/
00069,20080103.0735/
00070,20080103.0740/
00072,20080103.0745/
00071,20080103.0750/
00068,20080103.0755/
00067,20080103.0800/
00071,20080103.0805/
00070,20080103.0810/
00068,20080103.0815/
00069,20080103.0820/
00070,20080103.0825/
00069,20080103.0830/
00071,20080103.0835/
00076,20080103.0840/
00076,20080103.0845/
00071,20080103.0850/
00071,20080103.0855/
00073,20080103.0900/
00074,20080103.0905/
00070,20080103.0910/
00070,20080103.0915/
00075,20080103.0920/
00080,20080103.0925/
00077,20080103.0930/
00072,20080103.0935/
00072,20080103.0940/
00075,20080103.0945/
00077,20080103.0950/
00078,20080103.0955/
00079,20080103.1000/
00079,20080103.1005/
00079,20080103.1010/
00080,20080103.1015/
00081,20080103.1020/
00080,20080103.1025/
00080,20080103.1030/
00082,20080103.1035/
00082,20080103.1040/
00081,20080103.1045/
00082,20080103.1050/
00081,20080103.1055/
00080,20080103.1100/
00080,20080103.1105/
00080,20080103.1110/
00080,20080103.1115/
00082,20080103.1120/
00083,20080103.1125/
00082,20080103.1130/
00081,20080103.1135/
00082,20080103.1140/
00084,20080103.1145/
00085,20080103.1150/
00086,20080103.1155/
00085,20080103.1200/
00086,20080103.1205/
00085,20080103.1210/
00084,20080103.1215/
00083,20080103.1220/
00084,20080103.1225/
00085,20080103.1230/
00086,20080103.1235/
00085,20080103.1240/
00084,20080103.1245/
00085,20080103.1250/
00086,20080103.1255/
00086,20080103.1300/
00086,20080103.1305/
00086,20080103.1310/
00087,20080103.1315/
00087,20080103.1320/
00088,20080103.1325/
00088,20080103.1330/
00088,20080103.1335/
00089,20080103.1340/
00090,20080103.1345/
00089,20080103.1350/
00089,20080103.1355/
00091,20080103.1400/
00092,20080103.1405/
00091,20080103.1410/
00091,20080103.1415/
00093,20080103.1420/
00095,20080103.1425/
00093,20080103.1430/
00091,20080103.1435/
00093,20080103.1440/
00095,20080103.1445/
00095,20080103.1450/
00093,20080103.1455/
00093,20080103.1500/
00096,20080103.1505/
00098,20080103.1510/
00096,20080103.1515/
00097,20080103.1520/
00097,20080103.1525/
00096,20080103.1530/
00096,20080103.1535/
00096,20080103.1540/
00095,20080103.1545/
00092,20080103.1550/
00092,20080103.1555/
00094,20080103.1600/
00097,20080103.1605/
00097,20080103.1610/
00096,20080103.1615/
00094,20080103.1620/
00095,20080103.1625/
00097,20080103.1630/
00098,20080103.1635/
00100,20080103.1640/
00102,20080103.1645/
00100,20080103.1650/
00101,20080103.1655/
00103,20080103.1700/
00104,20080103.1705/
00106,20080103.1710/
00108,20080103.1715/
00104,20080103.1720/
00104,20080103.1725/
00107,20080103.1730/
00106,20080103.1735/
00104,20080103.1740/
00102,20080103.1745/
00100,20080103.1750/
00101,20080103.1755/
00102,20080103.1800/
00102,20080103.1805/
00102,20080103.1810/
00101,20080103.1815/
00101,20080103.1820/
00104,20080103.1825/
00105,20080103.1830/
00103,20080103.1835/
00104,20080103.1840/
00107,20080103.1845/
00106,20080103.1850/
00102,20080103.1855/
00102,20080103.1900/
00105,20080103.1905/
00108,20080103.1910/
00107,20080103.1915/
00103,20080103.1920/
00102,20080103.1925/
00102,20080103.1930/
00103,20080103.1935/
00104,20080103.1940/
00102,20080103.1945/
00101,20080103.1950/
00103,20080103.1955/
00105,20080103.2000/
00103,20080103.2005/
00100,20080103.2010/
00099,20080103.2015/
00098,20080103.2020/
00097,20080103.2025/
00101,20080103.2030/
00103,20080103.2035/
00099,20080103.2040/
00094,20080103.2045/
00093,20080103.2050/
00098,20080103.2055/
00101,20080103.2100/
00098,20080103.2105/
00095,20080103.2110/
00095,20080103.2115/
00096,20080103.2120/
00096,20080103.2125/
00094,20080103.2130/
00090,20080103.2135/
00090,20080103.2140/
00093,20080103.2145/
00091,20080103.2150/
00086,20080103.2155/
00088,20080103.2200/
00092,20080103.2205/
00093,20080103.2210/
00089,20080103.2215/
00087,20080103.2220/
00088,20080103.2225/
00089,20080103.2230/
00086,20080103.2235/
00085,20080103.2240/
00082,20080103.2245/
00080,20080103.2250/
00085,20080103.2255/
00089,20080103.2300/
00088,20080103.2305/
00088,20080103.2310/
00089,20080103.2315/
00088,20080103.2320/
00087,20080103.2325/
00085,20080103.2330/
00084,20080103.2335/
00083,20080103.2340/
00082,20080103.2345/
00079,20080103.2350/
00078,20080103.2355/
00079,20080104.0000/
00080,20080104.0005/
00079,20080104.0010/
00076,20080104.0015/
00074,20080104.0020/
00072,20080104.0025/
00071,20080104.0030/
00069,20080104.0035/
00069,20080104.0040/
00069,20080104.0045/
00069,20080104.0050/
00069,20080104.0055/
00072,20080104.0100/
00072,20080104.0105/
00068,20080104.0110/
00071,20080104.0115/
00072,20080104.0120/
00069,20080104.0125/
00071,20080104.0130/
00073,20080104.0135/
00071,20080104.0140/
00071,20080104.0145/
00074,20080104.0150/
00071,20080104.0155/
00067,20080104.0200/
00065,20080104.0205/
00065,20080104.0210/
00065,20080104.0215/
00066,20080104.0220/
00064,20080104.0225/
00061,20080104.0230/
00063,20080104.0235/
00064,20080104.0240/
00063,20080104.0245/
00062,20080104.0250/
00061,20080104.0255/
00064,20080104.0300/
00065,20080104.0305/
00061,20080104.0310/
00059,20080104.0315/
00062,20080104.0320/
00062,20080104.0325/
00059,20080104.0330/
00058,20080104.0335/
00060,20080104.0340/
00061,20080104.0345/
00061,20080104.0350/
00060,20080104.0355/
00058,20080104.0400/
00058,20080104.0405/
00055,20080104.0410/
00054,20080104.0415/
00055,20080104.0420/
00056,20080104.0425/
00054,20080104.0430/
00054,20080104.0435/
00056,20080104.0440/
00055,20080104.0445/
00052,20080104.0450/
00053,20080104.0455/
00055,20080104.0500/
00054,20080104.0505/
00054,20080104.0510/
00052,20080104.0515/
00051,20080104.0520/
00051,20080104.0525/
00053,20080104.0530/
00057,20080104.0535/
00056,20080104.0540/
00052,20080104.0545/
00052,20080104.0550/
00054,20080104.0555/
00054,20080104.0600/
00055,20080104.0605/
00057,20080104.0610/
00055,20080104.0615/
00053,20080104.0620/
00055,20080104.0625/
00057,20080104.0630/
00055,20080104.0635/
00052,20080104.0640/
00051,20080104.0645/
00052,20080104.0650/
00052,20080104.0655/
00052,20080104.0700/
00051,20080104.0705/
00052,20080104.0710/
00052,20080104.0715/
00052,20080104.0720/
00054,20080104.0725/
00052,20080104.0730/
00053,20080104.0735/
00056,20080104.0740/
00057,20080104.0745/
00057,20080104.0750/
00055,20080104.0755/
00053,20080104.0800/
00054,20080104.0805/
00055,20080104.0810/
00056,20080104.0815/
00056,20080104.0820/
00051,20080104.0825/
00049,20080104.0830/
00052,20080104.0835/
00054,20080104.0840/
00055,20080104.0845/
00055,20080104.0850/
00053,20080104.0855/
00053,20080104.0900/
00053,20080104.0905/
00052,20080104.0910/
00051,20080104.0915/
00052,20080104.0920/
00055,20080104.0925/
00055,20080104.0930/
00050,20080104.0935/
00049,20080104.0940/
00052,20080104.0945/
00055,20080104.0950/
00057,20080104.0955/
00058,20080104.1000/
00057,20080104.1005/
00056,20080104.1010/
00056,20080104.1015/
00057,20080104.1020/
00057,20080104.1025/
00060,20080104.1030/
00065,20080104.1035/
00069,20080104.1040/
00067,20080104.1045/
00062,20080104.1050/
00062,20080104.1055/
00066,20080104.1100/
00066,20080104.1105/
00063,20080104.1110/
00059,20080104.1115/
00055,20080104.1120/
00056,20080104.1125/
00057,20080104.1130/
00056,20080104.1135/
00056,20080104.1140/
00058,20080104.1145/
00061,20080104.1150/
00063,20080104.1155/
00066,20080104.1200/
00064,20080104.1205/
00063,20080104.1210/
00064,20080104.1215/
00066,20080104.1220/
00067,20080104.1225/
00065,20080104.1230/
00063,20080104.1235/
00062,20080104.1240/
00065,20080104.1245/
00069,20080104.1250/
00071,20080104.1255/
00069,20080104.1300/
00067,20080104.1305/
00068,20080104.1310/
00068,20080104.1315/
00069,20080104.1320/
00066,20080104.1325/
00064,20080104.1330/
00067,20080104.1335/
00071,20080104.1340/
00071,20080104.1345/
00070,20080104.1350/
00070,20080104.1355/
00070,20080104.1400/
00071,20080104.1405/
00072,20080104.1410/
00071,20080104.1415/
00071,20080104.1420/
00073,20080104.1425/
00075,20080104.1430/
00076,20080104.1435/
00074,20080104.1440/
00073,20080104.1445/
00075,20080104.1450/
00077,20080104.1455/
00078,20080104.1500/
00076,20080104.1505/
00075,20080104.1510/
00077,20080104.1515/
00080,20080104.1520/
00080,20080104.1525/
00080,20080104.1530/
00081,20080104.1535/
00083,20080104.1540/
00084,20080104.1545/
00084,20080104.1550/
00083,20080104.1555/
00085,20080104.1600/
00087,20080104.1605/
00086,20080104.1610/
00085,20080104.1615/
00085,20080104.1620/
00085,20080104.1625/
00086,20080104.1630/
00087,20080104.1635/
00087,20080104.1640/
00087,20080104.1645/
00087,20080104.1650/
00085,20080104.1655/
00082,20080104.1700/
00084,20080104.1705/
00086,20080104.1710/
00087,20080104.1715/
00087,20080104.1720/
00087,20080104.1725/
00088,20080104.1730/
00089,20080104.1735/
00089,20080104.1740/
00088,20080104.1745/
00090,20080104.1750/
00091,20080104.1755/
00090,20080104.1800/
00087,20080104.1805/
00086,20080104.1810/
00086,20080104.1815/
00088,20080104.1820/
00090,20080104.1825/
00090,20080104.1830/
00091,20080104.1835/
00092,20080104.1840/
00091,20080104.1845/
00091,20080104.1850/
00091,20080104.1855/
00092,20080104.1900/
00091,20080104.1905/
00091,20080104.1910/
00092,20080104.1915/
00091,20080104.1920/
00090,20080104.1925/
00090,20080104.1930/
00091,20080104.1935/
00091,20080104.1940/
00090,20080104.1945/
00090,20080104.1950/
00090,20080104.1955/
00090,20080104.2000/
00090,20080104.2005/
00088,20080104.2010/
00088,20080104.2015/
00088,20080104.2020/
00089,20080104.2025/
00087,20080104.2030/
00085,20080104.2035/
00085,20080104.2040/
00085,20080104.2045/
00084,20080104.2050/
00083,20080104.2055/
00084,20080104.2100/
00086,20080104.2105/
00085,20080104.2110/
00083,20080104.2115/
00083,20080104.2120/
00082,20080104.2125/
00081,20080104.2130/
00081,20080104.2135/
00081,20080104.2140/
00080,20080104.2145/
00078,20080104.2150/
00077,20080104.2155/
00076,20080104.2200/
00076,20080104.2205/
00075,20080104.2210/
00073,20080104.2215/
00073,20080104.2220/
00074,20080104.2225/
00073,20080104.2230/
00073,20080104.2235/
00074,20080104.2240/
00073,20080104.2245/
00072,20080104.2250/
00073,20080104.2255/
00073,20080104.2300/
00073,20080104.2305/
00072,20080104.2310/
00073,20080104.2315/
00072,20080104.2320/
00071,20080104.2325/
00069,20080104.2330/
00068,20080104.2335/
00068,20080104.2340/
00067,20080104.2345/
00065,20080104.2350/
00064,20080104.2355/
00063,20080105.0000/
00064,20080105.0005/
00063,20080105.0010/
00061,20080105.0015/
00059,20080105.0020/
00059,20080105.0025/
00059,20080105.0030/
00059,20080105.0035/
00058,20080105.0040/
00057,20080105.0045/
00057,20080105.0050/
00056,20080105.0055/
00055,20080105.0100/
00054,20080105.0105/
00055,20080105.0110/
00055,20080105.0115/
00054,20080105.0120/
00053,20080105.0125/
00053,20080105.0130/
00053,20080105.0135/
00052,20080105.0140/
00052,20080105.0145/
00052,20080105.0150/
00051,20080105.0155/
00051,20080105.0200/
00050,20080105.0205/
00049,20080105.0210/
00048,20080105.0215/
00047,20080105.0220/
00047,20080105.0225/
00047,20080105.0230/
00047,20080105.0235/
00046,20080105.0240/
00045,20080105.0245/
00044,20080105.0250/
00045,20080105.0255/
00044,20080105.0300/
00044,20080105.0305/
