#DEPARTMENT OF TRANSPORT- FREMANTLE
#WATER LEVEL OBSERVATIONS
#Data File Name: MHMAN02_03_2014
#THE DATA SPANS THE PERIOD (YYYYMMDD) FROM 20140101 TO 20141231
#LOCATION: Mandurah (Ocean Marina)
#Station Status:  Current
#Lat: -32.521944  Long: 115.714167
#Time Zone: Australian Western Standard Time  UTC +08:00:00
#Vertical Datum: Chart datum     which is   2.682   m below Benchmark   MAN TIDAL 02
#National Station ID:   NA
#Site Description: South west corner of Mandurah ocean marina.
#Tide Gauge Sensor:  Guided Wire Microwave Radar Gauge in stilling well Ø355mm, orifice Ø12mm.Travel time measurement of return signal
#Sensor Details: VEGA, Vegaflex 61 with Ø4mm cable.
#Bad or Unavailable Data Value:   -9999
#Contact Email:  tides@transport.wa.gov.au
#Unit of Height Observations: cm    Sampling Rate (min): 5
#
H(cm),YYYYMMDD.hhmm/
00092,20140101.2355/ 
00091,20140102.0000/ 
00092,20140102.0005/ 
00092,20140102.0010/ 
00092,20140102.0015/ 
00091,20140102.0020/ 
00089,20140102.0025/ 
00088,20140102.0030/ 
00086,20140102.0035/ 
00085,20140102.0040/ 
00083,20140102.0045/ 
00081,20140102.0050/ 
00079,20140102.0055/ 
00078,20140102.0100/ 
00077,20140102.0105/ 
00075,20140102.0110/ 
00074,20140102.0115/ 
00075,20140102.0120/ 
00076,20140102.0125/ 
00075,20140102.0130/ 
00075,20140102.0135/ 
00076,20140102.0140/ 
00076,20140102.0145/ 
00075,20140102.0150/ 
00074,20140102.0155/ 
00073,20140102.0200/ 
00073,20140102.0205/ 
00072,20140102.0210/ 
00071,20140102.0215/ 
00071,20140102.0220/ 
00070,20140102.0225/ 
00068,20140102.0230/ 
00067,20140102.0235/ 
00067,20140102.0240/ 
00067,20140102.0245/ 
00067,20140102.0250/ 
00067,20140102.0255/ 
00066,20140102.0300/ 
00064,20140102.0305/ 
00063,20140102.0310/ 
00063,20140102.0315/ 
00062,20140102.0320/ 
00060,20140102.0325/ 
00060,20140102.0330/ 
00059,20140102.0335/ 
00058,20140102.0340/ 
00057,20140102.0345/ 
00056,20140102.0350/ 
00056,20140102.0355/ 
00056,20140102.0400/ 
00056,20140102.0405/ 
00055,20140102.0410/ 
00055,20140102.0415/ 
00054,20140102.0420/ 
00054,20140102.0425/ 
00053,20140102.0430/ 
00052,20140102.0435/ 
00051,20140102.0440/ 
00051,20140102.0445/ 
00051,20140102.0450/ 
00050,20140102.0455/ 
00049,20140102.0500/ 
00049,20140102.0505/ 
00049,20140102.0510/ 
00049,20140102.0515/ 
00049,20140102.0520/ 
00049,20140102.0525/ 
00048,20140102.0530/ 
00048,20140102.0535/ 
00047,20140102.0540/ 
00047,20140102.0545/ 
00047,20140102.0550/ 
00047,20140102.0555/ 
00047,20140102.0600/ 
00046,20140102.0605/ 
00046,20140102.0610/ 
00045,20140102.0615/ 
00045,20140102.0620/ 
00045,20140102.0625/ 
00045,20140102.0630/ 
00044,20140102.0635/ 
00044,20140102.0640/ 
00043,20140102.0645/ 
00043,20140102.0650/ 
00044,20140102.0655/ 
00043,20140102.0700/ 
00043,20140102.0705/ 
00043,20140102.0710/ 
00043,20140102.0715/ 
00043,20140102.0720/ 
00044,20140102.0725/ 
00043,20140102.0730/ 
00043,20140102.0735/ 
00043,20140102.0740/ 
00044,20140102.0745/ 
00044,20140102.0750/ 
00045,20140102.0755/ 
00045,20140102.0800/ 
00045,20140102.0805/ 
00045,20140102.0810/ 
00045,20140102.0815/ 
00044,20140102.0820/ 
00044,20140102.0825/ 
00044,20140102.0830/ 
00043,20140102.0835/ 
00042,20140102.0840/ 
00042,20140102.0845/ 
00042,20140102.0850/ 
00043,20140102.0855/ 
00044,20140102.0900/ 
00045,20140102.0905/ 
00046,20140102.0910/ 
00048,20140102.0915/ 
00049,20140102.0920/ 
00049,20140102.0925/ 
00050,20140102.0930/ 
00050,20140102.0935/ 
00050,20140102.0940/ 
00051,20140102.0945/ 
00051,20140102.0950/ 
00050,20140102.0955/ 
00051,20140102.1000/ 
00053,20140102.1005/ 
00053,20140102.1010/ 
00053,20140102.1015/ 
00053,20140102.1020/ 
00054,20140102.1025/ 
00054,20140102.1030/ 
00055,20140102.1035/ 
00055,20140102.1040/ 
00055,20140102.1045/ 
00055,20140102.1050/ 
00056,20140102.1055/ 
00055,20140102.1100/ 
00055,20140102.1105/ 
00055,20140102.1110/ 
00055,20140102.1115/ 
00055,20140102.1120/ 
00056,20140102.1125/ 
00055,20140102.1130/ 
00054,20140102.1135/ 
00054,20140102.1140/ 
00055,20140102.1145/ 
00055,20140102.1150/ 
00055,20140102.1155/ 
00056,20140102.1200/ 
00057,20140102.1205/ 
00058,20140102.1210/ 
00058,20140102.1215/ 
00059,20140102.1220/ 
00060,20140102.1225/ 
00060,20140102.1230/ 
00061,20140102.1235/ 
00062,20140102.1240/ 
00062,20140102.1245/ 
00061,20140102.1250/ 
00059,20140102.1255/ 
00058,20140102.1300/ 
00059,20140102.1305/ 
00060,20140102.1310/ 
00060,20140102.1315/ 
00058,20140102.1320/ 
00058,20140102.1325/ 
00058,20140102.1330/ 
00058,20140102.1335/ 
00057,20140102.1340/ 
00056,20140102.1345/ 
00056,20140102.1350/ 
00058,20140102.1355/ 
00058,20140102.1400/ 
00058,20140102.1405/ 
00057,20140102.1410/ 
00057,20140102.1415/ 
00058,20140102.1420/ 
00059,20140102.1425/ 
00060,20140102.1430/ 
00060,20140102.1435/ 
00060,20140102.1440/ 
00060,20140102.1445/ 
00061,20140102.1450/ 
00061,20140102.1455/ 
00060,20140102.1500/ 
00060,20140102.1505/ 
00062,20140102.1510/ 
00063,20140102.1515/ 
00063,20140102.1520/ 
00062,20140102.1525/ 
00061,20140102.1530/ 
00062,20140102.1535/ 
00063,20140102.1540/ 
00064,20140102.1545/ 
00064,20140102.1550/ 
00064,20140102.1555/ 
00064,20140102.1600/ 
00065,20140102.1605/ 
00067,20140102.1610/ 
00067,20140102.1615/ 
00067,20140102.1620/ 
00068,20140102.1625/ 
00069,20140102.1630/ 
00070,20140102.1635/ 
00070,20140102.1640/ 
00068,20140102.1645/ 
00068,20140102.1650/ 
00070,20140102.1655/ 
00071,20140102.1700/ 
00071,20140102.1705/ 
00070,20140102.1710/ 
00070,20140102.1715/ 
00071,20140102.1720/ 
00073,20140102.1725/ 
00073,20140102.1730/ 
00074,20140102.1735/ 
00074,20140102.1740/ 
00075,20140102.1745/ 
00076,20140102.1750/ 
00077,20140102.1755/ 
00077,20140102.1800/ 
00077,20140102.1805/ 
00077,20140102.1810/ 
00078,20140102.1815/ 
00078,20140102.1820/ 
00078,20140102.1825/ 
00078,20140102.1830/ 
00080,20140102.1835/ 
00081,20140102.1840/ 
00081,20140102.1845/ 
00080,20140102.1850/ 
00081,20140102.1855/ 
00082,20140102.1900/ 
00082,20140102.1905/ 
00083,20140102.1910/ 
00083,20140102.1915/ 
00082,20140102.1920/ 
00082,20140102.1925/ 
00083,20140102.1930/ 
00084,20140102.1935/ 
00085,20140102.1940/ 
00085,20140102.1945/ 
00086,20140102.1950/ 
00087,20140102.1955/ 
00087,20140102.2000/ 
00087,20140102.2005/ 
00088,20140102.2010/ 
00088,20140102.2015/ 
00088,20140102.2020/ 
00089,20140102.2025/ 
00090,20140102.2030/ 
00090,20140102.2035/ 
00089,20140102.2040/ 
00090,20140102.2045/ 
00090,20140102.2050/ 
00091,20140102.2055/ 
00091,20140102.2100/ 
00091,20140102.2105/ 
00091,20140102.2110/ 
00091,20140102.2115/ 
00091,20140102.2120/ 
00091,20140102.2125/ 
00091,20140102.2130/ 
00092,20140102.2135/ 
00093,20140102.2140/ 
00093,20140102.2145/ 
00092,20140102.2150/ 
00092,20140102.2155/ 
00092,20140102.2200/ 
00093,20140102.2205/ 
00093,20140102.2210/ 
00092,20140102.2215/ 
00092,20140102.2220/ 
00092,20140102.2225/ 
00092,20140102.2230/ 
00093,20140102.2235/ 
00094,20140102.2240/ 
00094,20140102.2245/ 
00094,20140102.2250/ 
00094,20140102.2255/ 
00093,20140102.2300/ 
00093,20140102.2305/ 
00093,20140102.2310/ 
00092,20140102.2315/ 
00092,20140102.2320/ 
00091,20140102.2325/ 
00092,20140102.2330/ 
00091,20140102.2335/ 
00091,20140102.2340/ 
00091,20140102.2345/ 
00091,20140102.2350/ 
00090,20140102.2355/ 
00091,20140103.0000/ 
00091,20140103.0005/ 
00090,20140103.0010/ 
00089,20140103.0015/ 
00089,20140103.0020/ 
00088,20140103.0025/ 
00087,20140103.0030/ 
00086,20140103.0035/ 
00086,20140103.0040/ 
00086,20140103.0045/ 
00086,20140103.0050/ 
00086,20140103.0055/ 
00085,20140103.0100/ 
00083,20140103.0105/ 
00082,20140103.0110/ 
00082,20140103.0115/ 
00082,20140103.0120/ 
00080,20140103.0125/ 
00079,20140103.0130/ 
00079,20140103.0135/ 
00078,20140103.0140/ 
00077,20140103.0145/ 
00076,20140103.0150/ 
00075,20140103.0155/ 
00075,20140103.0200/ 
00075,20140103.0205/ 
00074,20140103.0210/ 
00072,20140103.0215/ 
00072,20140103.0220/ 
00071,20140103.0225/ 
00071,20140103.0230/ 
00070,20140103.0235/ 
00069,20140103.0240/ 
00068,20140103.0245/ 
00068,20140103.0250/ 
00068,20140103.0255/ 
00066,20140103.0300/ 
00066,20140103.0305/ 
00065,20140103.0310/ 
00065,20140103.0315/ 
00064,20140103.0320/ 
00063,20140103.0325/ 
00063,20140103.0330/ 
00063,20140103.0335/ 
00062,20140103.0340/ 
00061,20140103.0345/ 
00060,20140103.0350/ 
00059,20140103.0355/ 
00058,20140103.0400/ 
00057,20140103.0405/ 
00057,20140103.0410/ 
00056,20140103.0415/ 
00056,20140103.0420/ 
00056,20140103.0425/ 
00055,20140103.0430/ 
00054,20140103.0435/ 
00053,20140103.0440/ 
00053,20140103.0445/ 
00053,20140103.0450/ 
00052,20140103.0455/ 
00051,20140103.0500/ 
00050,20140103.0505/ 
00049,20140103.0510/ 
00049,20140103.0515/ 
00048,20140103.0520/ 
00047,20140103.0525/ 
00047,20140103.0530/ 
00047,20140103.0535/ 
00047,20140103.0540/ 
00047,20140103.0545/ 
00047,20140103.0550/ 
00046,20140103.0555/ 
00046,20140103.0600/ 
00046,20140103.0605/ 
00045,20140103.0610/ 
00044,20140103.0615/ 
00044,20140103.0620/ 
00043,20140103.0625/ 
00043,20140103.0630/ 
00043,20140103.0635/ 
00043,20140103.0640/ 
00043,20140103.0645/ 
00043,20140103.0650/ 
00043,20140103.0655/ 
00043,20140103.0700/ 
00042,20140103.0705/ 
00042,20140103.0710/ 
00041,20140103.0715/ 
00040,20140103.0720/ 
00040,20140103.0725/ 
00039,20140103.0730/ 
00039,20140103.0735/ 
00039,20140103.0740/ 
00038,20140103.0745/ 
00038,20140103.0750/ 
00038,20140103.0755/ 
00038,20140103.0800/ 
00038,20140103.0805/ 
00038,20140103.0810/ 
00038,20140103.0815/ 
00038,20140103.0820/ 
00039,20140103.0825/ 
00039,20140103.0830/ 
00040,20140103.0835/ 
00040,20140103.0840/ 
00039,20140103.0845/ 
00039,20140103.0850/ 
00040,20140103.0855/ 
00040,20140103.0900/ 
00040,20140103.0905/ 
00041,20140103.0910/ 
00041,20140103.0915/ 
00041,20140103.0920/ 
00041,20140103.0925/ 
00041,20140103.0930/ 
00042,20140103.0935/ 
00042,20140103.0940/ 
00043,20140103.0945/ 
00043,20140103.0950/ 
00042,20140103.0955/ 
00042,20140103.1000/ 
00043,20140103.1005/ 
00043,20140103.1010/ 
00043,20140103.1015/ 
00044,20140103.1020/ 
00045,20140103.1025/ 
00046,20140103.1030/ 
00046,20140103.1035/ 
00047,20140103.1040/ 
00048,20140103.1045/ 
00048,20140103.1050/ 
00048,20140103.1055/ 
00049,20140103.1100/ 
00049,20140103.1105/ 
00048,20140103.1110/ 
00048,20140103.1115/ 
00047,20140103.1120/ 
00048,20140103.1125/ 
00048,20140103.1130/ 
00049,20140103.1135/ 
00050,20140103.1140/ 
00051,20140103.1145/ 
00052,20140103.1150/ 
00053,20140103.1155/ 
00055,20140103.1200/ 
00055,20140103.1205/ 
00055,20140103.1210/ 
00055,20140103.1215/ 
00055,20140103.1220/ 
00055,20140103.1225/ 
00055,20140103.1230/ 
00055,20140103.1235/ 
00054,20140103.1240/ 
00054,20140103.1245/ 
00054,20140103.1250/ 
00055,20140103.1255/ 
00054,20140103.1300/ 
00052,20140103.1305/ 
00052,20140103.1310/ 
00052,20140103.1315/ 
00053,20140103.1320/ 
00053,20140103.1325/ 
00053,20140103.1330/ 
00053,20140103.1335/ 
00053,20140103.1340/ 
00053,20140103.1345/ 
00052,20140103.1350/ 
00053,20140103.1355/ 
00054,20140103.1400/ 
00055,20140103.1405/ 
00055,20140103.1410/ 
00055,20140103.1415/ 
00055,20140103.1420/ 
00055,20140103.1425/ 
00054,20140103.1430/ 
00054,20140103.1435/ 
00055,20140103.1440/ 
00054,20140103.1445/ 
00053,20140103.1450/ 
00053,20140103.1455/ 
00053,20140103.1500/ 
00053,20140103.1505/ 
00052,20140103.1510/ 
00053,20140103.1515/ 
00054,20140103.1520/ 
00054,20140103.1525/ 
00054,20140103.1530/ 
00055,20140103.1535/ 
00056,20140103.1540/ 
00057,20140103.1545/ 
00057,20140103.1550/ 
00059,20140103.1555/ 
00060,20140103.1600/ 
00061,20140103.1605/ 
00061,20140103.1610/ 
00060,20140103.1615/ 
00060,20140103.1620/ 
00060,20140103.1625/ 
00061,20140103.1630/ 
00061,20140103.1635/ 
00060,20140103.1640/ 
00059,20140103.1645/ 
00059,20140103.1650/ 
00060,20140103.1655/ 
00061,20140103.1700/ 
00061,20140103.1705/ 
00062,20140103.1710/ 
00064,20140103.1715/ 
00064,20140103.1720/ 
00064,20140103.1725/ 
00065,20140103.1730/ 
00066,20140103.1735/ 
00065,20140103.1740/ 
00065,20140103.1745/ 
00065,20140103.1750/ 
00065,20140103.1755/ 
00066,20140103.1800/ 
00066,20140103.1805/ 
00066,20140103.1810/ 
00067,20140103.1815/ 
00068,20140103.1820/ 
00067,20140103.1825/ 
00068,20140103.1830/ 
00069,20140103.1835/ 
00069,20140103.1840/ 
00069,20140103.1845/ 
00069,20140103.1850/ 
00068,20140103.1855/ 
00069,20140103.1900/ 
00070,20140103.1905/ 
00071,20140103.1910/ 
00072,20140103.1915/ 
00072,20140103.1920/ 
00072,20140103.1925/ 
00073,20140103.1930/ 
00074,20140103.1935/ 
00074,20140103.1940/ 
00074,20140103.1945/ 
00073,20140103.1950/ 
00073,20140103.1955/ 
00074,20140103.2000/ 
00074,20140103.2005/ 
00073,20140103.2010/ 
00073,20140103.2015/ 
00074,20140103.2020/ 
00075,20140103.2025/ 
00075,20140103.2030/ 
00076,20140103.2035/ 
00077,20140103.2040/ 
00078,20140103.2045/ 
00078,20140103.2050/ 
00078,20140103.2055/ 
00078,20140103.2100/ 
00078,20140103.2105/ 
00079,20140103.2110/ 
00079,20140103.2115/ 
00078,20140103.2120/ 
00078,20140103.2125/ 
00078,20140103.2130/ 
00077,20140103.2135/ 
00078,20140103.2140/ 
00078,20140103.2145/ 
00078,20140103.2150/ 
00079,20140103.2155/ 
00079,20140103.2200/ 
00079,20140103.2205/ 
00078,20140103.2210/ 
00079,20140103.2215/ 
00080,20140103.2220/ 
00080,20140103.2225/ 
00080,20140103.2230/ 
00080,20140103.2235/ 
00080,20140103.2240/ 
00081,20140103.2245/ 
00080,20140103.2250/ 
00080,20140103.2255/ 
00079,20140103.2300/ 
00080,20140103.2305/ 
00080,20140103.2310/ 
00080,20140103.2315/ 
00079,20140103.2320/ 
00080,20140103.2325/ 
00079,20140103.2330/ 
00078,20140103.2335/ 
00078,20140103.2340/ 
00079,20140103.2345/ 
00080,20140103.2350/ 
00080,20140103.2355/ 
00079,20140104.0000/ 
00080,20140104.0005/ 
00080,20140104.0010/ 
00081,20140104.0015/ 
00080,20140104.0020/ 
00081,20140104.0025/ 
00081,20140104.0030/ 
00081,20140104.0035/ 
00080,20140104.0040/ 
00079,20140104.0045/ 
00076,20140104.0050/ 
00075,20140104.0055/ 
00076,20140104.0100/ 
00075,20140104.0105/ 
00074,20140104.0110/ 
00072,20140104.0115/ 
00071,20140104.0120/ 
00071,20140104.0125/ 
00071,20140104.0130/ 
00072,20140104.0135/ 
00072,20140104.0140/ 
00071,20140104.0145/ 
00071,20140104.0150/ 
00071,20140104.0155/ 
00070,20140104.0200/ 
00069,20140104.0205/ 
00069,20140104.0210/ 
00069,20140104.0215/ 
00068,20140104.0220/ 
00068,20140104.0225/ 
00066,20140104.0230/ 
00066,20140104.0235/ 
00066,20140104.0240/ 
00065,20140104.0245/ 
00064,20140104.0250/ 
00063,20140104.0255/ 
00062,20140104.0300/ 
00061,20140104.0305/ 
00060,20140104.0310/ 
00059,20140104.0315/ 
00058,20140104.0320/ 
00057,20140104.0325/ 
00056,20140104.0330/ 
00055,20140104.0335/ 
00055,20140104.0340/ 
00055,20140104.0345/ 
00055,20140104.0350/ 
00054,20140104.0355/ 
00054,20140104.0400/ 
00053,20140104.0405/ 
00053,20140104.0410/ 
00053,20140104.0415/ 
00053,20140104.0420/ 
00053,20140104.0425/ 
00052,20140104.0430/ 
00050,20140104.0435/ 
00050,20140104.0440/ 
00049,20140104.0445/ 
00049,20140104.0450/ 
00048,20140104.0455/ 
00048,20140104.0500/ 
00047,20140104.0505/ 
00047,20140104.0510/ 
00046,20140104.0515/ 
00045,20140104.0520/ 
00045,20140104.0525/ 
00044,20140104.0530/ 
00044,20140104.0535/ 
00044,20140104.0540/ 
00043,20140104.0545/ 
00042,20140104.0550/ 
00041,20140104.0555/ 
00041,20140104.0600/ 
00041,20140104.0605/ 
00040,20140104.0610/ 
00040,20140104.0615/ 
00040,20140104.0620/ 
00040,20140104.0625/ 
00039,20140104.0630/ 
00039,20140104.0635/ 
00038,20140104.0640/ 
00038,20140104.0645/ 
00037,20140104.0650/ 
00036,20140104.0655/ 
00036,20140104.0700/ 
00036,20140104.0705/ 
00036,20140104.0710/ 
00035,20140104.0715/ 
00035,20140104.0720/ 
00035,20140104.0725/ 
00034,20140104.0730/ 
00034,20140104.0735/ 
00035,20140104.0740/ 
00035,20140104.0745/ 
00035,20140104.0750/ 
00034,20140104.0755/ 
00034,20140104.0800/ 
00034,20140104.0805/ 
00033,20140104.0810/ 
00033,20140104.0815/ 
00033,20140104.0820/ 
00033,20140104.0825/ 
00033,20140104.0830/ 
00033,20140104.0835/ 
00033,20140104.0840/ 
00033,20140104.0845/ 
00033,20140104.0850/ 
00033,20140104.0855/ 
00034,20140104.0900/ 
00034,20140104.0905/ 
00033,20140104.0910/ 
00033,20140104.0915/ 
00032,20140104.0920/ 
00032,20140104.0925/ 
00032,20140104.0930/ 
00032,20140104.0935/ 
00034,20140104.0940/ 
00034,20140104.0945/ 
00034,20140104.0950/ 
00034,20140104.0955/ 
00036,20140104.1000/ 
00036,20140104.1005/ 
00037,20140104.1010/ 
00037,20140104.1015/ 
00037,20140104.1020/ 
00038,20140104.1025/ 
00038,20140104.1030/ 
00037,20140104.1035/ 
00038,20140104.1040/ 
00038,20140104.1045/ 
00038,20140104.1050/ 
00039,20140104.1055/ 
00038,20140104.1100/ 
00038,20140104.1105/ 
00038,20140104.1110/ 
00038,20140104.1115/ 
00038,20140104.1120/ 
00038,20140104.1125/ 
00038,20140104.1130/ 
00038,20140104.1135/ 
00038,20140104.1140/ 
00039,20140104.1145/ 
00039,20140104.1150/ 
