#DEPARTMENT OF TRANSPORT- FREMANTLE
#WATER LEVEL OBSERVATIONS
#Data File Name: MHMAN02_03_2020
#THE DATA SPANS THE PERIOD (YYYYMMDD) FROM 20200101 TO 20201231
#LOCATION: Mandurah (Ocean Marina)
#Station Status: Current
#Lat: -32.521931 Long: 115.714178 (GDA2020)
#Time Zone: Australian Western Standard Time
#Vertical Datum: Chart datum  which is  2.682 m below Benchmark MAN TIDAL 02
#National Station ID: NA
#Site Description: South west corner of Mandurah ocean marina.
#Tide Gauge Sensor: Guided Wire Microwave Radar Gauge in stilling well Ø355mm, orifice Ø12mm.Travel time measurement of return signal
#Sensor Details: VEGA, Vegaflex 61 with Ø4mm cable.
#Bad or Unavailable Data Value:   -9999
#Contact Email:  tides@transport.wa.gov.au
#Unit of Height Observations: cm    Sampling Rate (min): 5
#
H(cm),YYYYMMDD.hhmm/
   43,20200101.1610/
   44,20200101.1615/
   44,20200101.1620/
   45,20200101.1625/
   45,20200101.1630/
   47,20200101.1635/
   49,20200101.1640/
   50,20200101.1645/
   51,20200101.1650/
   50,20200101.1655/
   50,20200101.1700/
   50,20200101.1705/
   51,20200101.1710/
   49,20200101.1715/
   47,20200101.1720/
   47,20200101.1725/
   47,20200101.1730/
   47,20200101.1735/
   46,20200101.1740/
   46,20200101.1745/
   48,20200101.1750/
   50,20200101.1755/
   51,20200101.1800/
   51,20200101.1805/
   50,20200101.1810/
   50,20200101.1815/
   51,20200101.1820/
   52,20200101.1825/
   52,20200101.1830/
   50,20200101.1835/
   50,20200101.1840/
   48,20200101.1845/
   48,20200101.1850/
   48,20200101.1855/
   49,20200101.1900/
   49,20200101.1905/
   51,20200101.1910/
   52,20200101.1915/
   52,20200101.1920/
   52,20200101.1925/
   53,20200101.1930/
   55,20200101.1935/
   56,20200101.1940/
   56,20200101.1945/
   55,20200101.1950/
   55,20200101.1955/
   56,20200101.2000/
   56,20200101.2005/
   56,20200101.2010/
   57,20200101.2015/
   57,20200101.2020/
   57,20200101.2025/
   57,20200101.2030/
   57,20200101.2035/
   57,20200101.2040/
   56,20200101.2045/
   55,20200101.2050/
   55,20200101.2055/
   54,20200101.2100/
   53,20200101.2105/
   54,20200101.2110/
   54,20200101.2115/
   54,20200101.2120/
   53,20200101.2125/
   54,20200101.2130/
   55,20200101.2135/
   55,20200101.2140/
   55,20200101.2145/
   56,20200101.2150/
   56,20200101.2155/
   57,20200101.2200/
   57,20200101.2205/
   56,20200101.2210/
   56,20200101.2215/
   58,20200101.2220/
   58,20200101.2225/
   57,20200101.2230/
   57,20200101.2235/
   57,20200101.2240/
   59,20200101.2245/
   59,20200101.2250/
   58,20200101.2255/
   57,20200101.2300/
   56,20200101.2305/
   55,20200101.2310/
   54,20200101.2315/
   54,20200101.2320/
   54,20200101.2325/
   54,20200101.2330/
   55,20200101.2335/
   55,20200101.2340/
   55,20200101.2345/
   56,20200101.2350/
   56,20200101.2355/
   56,20200102.0000/
   56,20200102.0005/
   56,20200102.0010/
   56,20200102.0015/
   55,20200102.0020/
   56,20200102.0025/
   56,20200102.0030/
   55,20200102.0035/
   54,20200102.0040/
   54,20200102.0045/
   55,20200102.0050/
   56,20200102.0055/
   55,20200102.0100/
   53,20200102.0105/
   53,20200102.0110/
   54,20200102.0115/
   56,20200102.0120/
   56,20200102.0125/
   56,20200102.0130/
   55,20200102.0135/
   54,20200102.0140/
   54,20200102.0145/
   55,20200102.0150/
   54,20200102.0155/
   52,20200102.0200/
   52,20200102.0205/
   54,20200102.0210/
   53,20200102.0215/
   52,20200102.0220/
   50,20200102.0225/
   50,20200102.0230/
   49,20200102.0235/
   49,20200102.0240/
   50,20200102.0245/
   50,20200102.0250/
   49,20200102.0255/
   48,20200102.0300/
   47,20200102.0305/
   47,20200102.0310/
   47,20200102.0315/
   47,20200102.0320/
   47,20200102.0325/
   46,20200102.0330/
   44,20200102.0335/
   45,20200102.0340/
   45,20200102.0345/
   44,20200102.0350/
   44,20200102.0355/
   45,20200102.0400/
   45,20200102.0405/
   45,20200102.0410/
   44,20200102.0415/
   44,20200102.0420/
   42,20200102.0425/
   41,20200102.0430/
   43,20200102.0435/
   42,20200102.0440/
   41,20200102.0445/
   42,20200102.0450/
   42,20200102.0455/
   40,20200102.0500/
   40,20200102.0505/
   41,20200102.0510/
   41,20200102.0515/
   40,20200102.0520/
   39,20200102.0525/
   38,20200102.0530/
   37,20200102.0535/
   36,20200102.0540/
   36,20200102.0545/
   36,20200102.0550/
   36,20200102.0555/
   35,20200102.0600/
   35,20200102.0605/
   37,20200102.0610/
   36,20200102.0615/
   36,20200102.0620/
   35,20200102.0625/
   34,20200102.0630/
   35,20200102.0635/
   37,20200102.0640/
   36,20200102.0645/
   35,20200102.0650/
   34,20200102.0655/
   32,20200102.0700/
   32,20200102.0705/
   32,20200102.0710/
   32,20200102.0715/
   32,20200102.0720/
   32,20200102.0725/
   32,20200102.0730/
   33,20200102.0735/
   33,20200102.0740/
   34,20200102.0745/
   35,20200102.0750/
   36,20200102.0755/
   35,20200102.0800/
   32,20200102.0805/
   31,20200102.0810/
   32,20200102.0815/
   32,20200102.0820/
   32,20200102.0825/
   31,20200102.0830/
   30,20200102.0835/
   31,20200102.0840/
   33,20200102.0845/
   33,20200102.0850/
   33,20200102.0855/
   33,20200102.0900/
   33,20200102.0905/
   34,20200102.0910/
   33,20200102.0915/
   33,20200102.0920/
   32,20200102.0925/
   34,20200102.0930/
   34,20200102.0935/
   34,20200102.0940/
   33,20200102.0945/
   34,20200102.0950/
   35,20200102.0955/
   36,20200102.1000/
   36,20200102.1005/
   37,20200102.1010/
   36,20200102.1015/
   35,20200102.1020/
   36,20200102.1025/
   37,20200102.1030/
   37,20200102.1035/
   37,20200102.1040/
   37,20200102.1045/
   35,20200102.1050/
   35,20200102.1055/
   35,20200102.1100/
   35,20200102.1105/
   36,20200102.1110/
   37,20200102.1115/
   37,20200102.1120/
   37,20200102.1125/
   38,20200102.1130/
   38,20200102.1135/
   36,20200102.1140/
   36,20200102.1145/
   36,20200102.1150/
   36,20200102.1155/
   35,20200102.1200/
   35,20200102.1205/
   36,20200102.1210/
   37,20200102.1215/
   37,20200102.1220/
   38,20200102.1225/
   37,20200102.1230/
   38,20200102.1235/
   41,20200102.1240/
   41,20200102.1245/
   40,20200102.1250/
   41,20200102.1255/
   40,20200102.1300/
   41,20200102.1305/
   41,20200102.1310/
   40,20200102.1315/
   38,20200102.1320/
   40,20200102.1325/
   40,20200102.1330/
   40,20200102.1335/
   40,20200102.1340/
   40,20200102.1345/
   42,20200102.1350/
   43,20200102.1355/
   43,20200102.1400/
   43,20200102.1405/
   43,20200102.1410/
   45,20200102.1415/
   45,20200102.1420/
   45,20200102.1425/
   43,20200102.1430/
   42,20200102.1435/
   42,20200102.1440/
   44,20200102.1445/
   44,20200102.1450/
   44,20200102.1455/
   43,20200102.1500/
   44,20200102.1505/
   44,20200102.1510/
   45,20200102.1515/
   46,20200102.1520/
   46,20200102.1525/
   46,20200102.1530/
   45,20200102.1535/
   47,20200102.1540/
   48,20200102.1545/
   47,20200102.1550/
   47,20200102.1555/
   46,20200102.1600/
   47,20200102.1605/
   48,20200102.1610/
   48,20200102.1615/
   47,20200102.1620/
   46,20200102.1625/
   47,20200102.1630/
   49,20200102.1635/
   49,20200102.1640/
   49,20200102.1645/
   49,20200102.1650/
   50,20200102.1655/
   50,20200102.1700/
   50,20200102.1705/
   51,20200102.1710/
   50,20200102.1715/
   51,20200102.1720/
   50,20200102.1725/
   50,20200102.1730/
   50,20200102.1735/
   50,20200102.1740/
   49,20200102.1745/
   50,20200102.1750/
   51,20200102.1755/
   51,20200102.1800/
   51,20200102.1805/
   51,20200102.1810/
   51,20200102.1815/
   50,20200102.1820/
   50,20200102.1825/
   49,20200102.1830/
   48,20200102.1835/
   49,20200102.1840/
   49,20200102.1845/
   49,20200102.1850/
   49,20200102.1855/
   50,20200102.1900/
   50,20200102.1905/
   50,20200102.1910/
   51,20200102.1915/
   51,20200102.1920/
   52,20200102.1925/
   51,20200102.1930/
   52,20200102.1935/
   53,20200102.1940/
   53,20200102.1945/
   53,20200102.1950/
   54,20200102.1955/
   54,20200102.2000/
   54,20200102.2005/
   55,20200102.2010/
   54,20200102.2015/
   54,20200102.2020/
   55,20200102.2025/
   56,20200102.2030/
   56,20200102.2035/
   55,20200102.2040/
   54,20200102.2045/
   53,20200102.2050/
   53,20200102.2055/
   53,20200102.2100/
   52,20200102.2105/
   52,20200102.2110/
   51,20200102.2115/
   50,20200102.2120/
   49,20200102.2125/
   50,20200102.2130/
   51,20200102.2135/
   51,20200102.2140/
   52,20200102.2145/
   54,20200102.2150/
   56,20200102.2155/
   55,20200102.2200/
   53,20200102.2205/
   52,20200102.2210/
   54,20200102.2215/
   55,20200102.2220/
   55,20200102.2225/
   55,20200102.2230/
   54,20200102.2235/
   52,20200102.2240/
   51,20200102.2245/
   51,20200102.2250/
   51,20200102.2255/
   52,20200102.2300/
   53,20200102.2305/
   52,20200102.2310/
   51,20200102.2315/
   52,20200102.2320/
   51,20200102.2325/
   50,20200102.2330/
   51,20200102.2335/
   52,20200102.2340/
   50,20200102.2345/
   49,20200102.2350/
   50,20200102.2355/
   51,20200103.0000/
   54,20200103.0005/
   55,20200103.0010/
   53,20200103.0015/
   51,20200103.0020/
   53,20200103.0025/
   55,20200103.0030/
   55,20200103.0035/
   55,20200103.0040/
   52,20200103.0045/
   50,20200103.0050/
   50,20200103.0055/
   50,20200103.0100/
   49,20200103.0105/
   48,20200103.0110/
   48,20200103.0115/
   47,20200103.0120/
   47,20200103.0125/
   46,20200103.0130/
   46,20200103.0135/
   46,20200103.0140/
   47,20200103.0145/
   47,20200103.0150/
   47,20200103.0155/
   48,20200103.0200/
   49,20200103.0205/
   50,20200103.0210/
   49,20200103.0215/
   48,20200103.0220/
   49,20200103.0225/
   50,20200103.0230/
   50,20200103.0235/
   47,20200103.0240/
   45,20200103.0245/
   44,20200103.0250/
   45,20200103.0255/
   45,20200103.0300/
   43,20200103.0305/
   44,20200103.0310/
   46,20200103.0315/
   46,20200103.0320/
   45,20200103.0325/
   43,20200103.0330/
   42,20200103.0335/
   42,20200103.0340/
   40,20200103.0345/
   38,20200103.0350/
   38,20200103.0355/
   39,20200103.0400/
   39,20200103.0405/
   37,20200103.0410/
   37,20200103.0415/
   39,20200103.0420/
   42,20200103.0425/
   40,20200103.0430/
   38,20200103.0435/
   37,20200103.0440/
   38,20200103.0445/
   38,20200103.0450/
   38,20200103.0455/
   37,20200103.0500/
   36,20200103.0505/
   37,20200103.0510/
   38,20200103.0515/
   37,20200103.0520/
   37,20200103.0525/
   38,20200103.0530/
   37,20200103.0535/
   36,20200103.0540/
   35,20200103.0545/
   35,20200103.0550/
   34,20200103.0555/
   33,20200103.0600/
   32,20200103.0605/
   32,20200103.0610/
   31,20200103.0615/
   30,20200103.0620/
   30,20200103.0625/
   31,20200103.0630/
   30,20200103.0635/
   30,20200103.0640/
   30,20200103.0645/
   30,20200103.0650/
   30,20200103.0655/
   30,20200103.0700/
   31,20200103.0705/
   32,20200103.0710/
   32,20200103.0715/
   32,20200103.0720/
   30,20200103.0725/
   30,20200103.0730/
   29,20200103.0735/
   29,20200103.0740/
   29,20200103.0745/
   29,20200103.0750/
   29,20200103.0755/
   29,20200103.0800/
   27,20200103.0805/
   27,20200103.0810/
   27,20200103.0815/
   28,20200103.0820/
   28,20200103.0825/
   28,20200103.0830/
   26,20200103.0835/
   24,20200103.0840/
   25,20200103.0845/
   26,20200103.0850/
   26,20200103.0855/
   27,20200103.0900/
   27,20200103.0905/
   25,20200103.0910/
   27,20200103.0915/
   28,20200103.0920/
   29,20200103.0925/
   30,20200103.0930/
   28,20200103.0935/
   28,20200103.0940/
   28,20200103.0945/
   29,20200103.0950/
   29,20200103.0955/
   30,20200103.1000/
   30,20200103.1005/
   29,20200103.1010/
   29,20200103.1015/
   30,20200103.1020/
   31,20200103.1025/
   31,20200103.1030/
   31,20200103.1035/
   31,20200103.1040/
   32,20200103.1045/
   32,20200103.1050/
   31,20200103.1055/
   31,20200103.1100/
   31,20200103.1105/
   32,20200103.1110/
   32,20200103.1115/
   31,20200103.1120/
   31,20200103.1125/
   30,20200103.1130/
   31,20200103.1135/
   32,20200103.1140/
   31,20200103.1145/
   30,20200103.1150/
   30,20200103.1155/
   31,20200103.1200/
   30,20200103.1205/
   30,20200103.1210/
   31,20200103.1215/
   32,20200103.1220/
   33,20200103.1225/
   33,20200103.1230/
   34,20200103.1235/
   34,20200103.1240/
   35,20200103.1245/
   35,20200103.1250/
   36,20200103.1255/
   38,20200103.1300/
   40,20200103.1305/
   38,20200103.1310/
   36,20200103.1315/
   37,20200103.1320/
   39,20200103.1325/
   39,20200103.1330/
   39,20200103.1335/
   38,20200103.1340/
   36,20200103.1345/
   35,20200103.1350/
   34,20200103.1355/
   35,20200103.1400/
   37,20200103.1405/
   38,20200103.1410/
   37,20200103.1415/
   36,20200103.1420/
   36,20200103.1425/
   37,20200103.1430/
   38,20200103.1435/
   39,20200103.1440/
   38,20200103.1445/
   38,20200103.1450/
   38,20200103.1455/
   38,20200103.1500/
   40,20200103.1505/
   41,20200103.1510/
   43,20200103.1515/
   42,20200103.1520/
   41,20200103.1525/
   41,20200103.1530/
   43,20200103.1535/
   44,20200103.1540/
   45,20200103.1545/
   44,20200103.1550/
   44,20200103.1555/
   43,20200103.1600/
   45,20200103.1605/
   46,20200103.1610/
   46,20200103.1615/
   45,20200103.1620/
   44,20200103.1625/
   44,20200103.1630/
   44,20200103.1635/
   45,20200103.1640/
   45,20200103.1645/
   45,20200103.1650/
   43,20200103.1655/
   42,20200103.1700/
   42,20200103.1705/
   45,20200103.1710/
   45,20200103.1715/
   45,20200103.1720/
   45,20200103.1725/
   46,20200103.1730/
   47,20200103.1735/
   48,20200103.1740/
   47,20200103.1745/
   47,20200103.1750/
   47,20200103.1755/
   47,20200103.1800/
   47,20200103.1805/
   47,20200103.1810/
   49,20200103.1815/
   48,20200103.1820/
   46,20200103.1825/
   45,20200103.1830/
   46,20200103.1835/
   46,20200103.1840/
   46,20200103.1845/
   47,20200103.1850/
   47,20200103.1855/
   46,20200103.1900/
   45,20200103.1905/
   47,20200103.1910/
   49,20200103.1915/
   50,20200103.1920/
   50,20200103.1925/
   47,20200103.1930/
   46,20200103.1935/
   45,20200103.1940/
   46,20200103.1945/
   46,20200103.1950/
   44,20200103.1955/
   43,20200103.2000/
   43,20200103.2005/
   43,20200103.2010/
   43,20200103.2015/
   43,20200103.2020/
   45,20200103.2025/
   45,20200103.2030/
   44,20200103.2035/
   45,20200103.2040/
   45,20200103.2045/
   44,20200103.2050/
   43,20200103.2055/
   43,20200103.2100/
   42,20200103.2105/
   43,20200103.2110/
   41,20200103.2115/
   41,20200103.2120/
   42,20200103.2125/
   42,20200103.2130/
   42,20200103.2135/
   43,20200103.2140/
   42,20200103.2145/
   41,20200103.2150/
   40,20200103.2155/
   40,20200103.2200/
   41,20200103.2205/
   40,20200103.2210/
   39,20200103.2215/
   39,20200103.2220/
   39,20200103.2225/
   39,20200103.2230/
   39,20200103.2235/
   39,20200103.2240/
   39,20200103.2245/
   38,20200103.2250/
   38,20200103.2255/
   38,20200103.2300/
   37,20200103.2305/
   36,20200103.2310/
   35,20200103.2315/
   35,20200103.2320/
   35,20200103.2325/
   36,20200103.2330/
   36,20200103.2335/
   36,20200103.2340/
   36,20200103.2345/
   36,20200103.2350/
   36,20200103.2355/
   37,20200104.0000/
   38,20200104.0005/
   38,20200104.0010/
   38,20200104.0015/
   38,20200104.0020/
   38,20200104.0025/
   37,20200104.0030/
   37,20200104.0035/
   37,20200104.0040/
   37,20200104.0045/
   37,20200104.0050/
   36,20200104.0055/
   34,20200104.0100/
   34,20200104.0105/
   35,20200104.0110/
   35,20200104.0115/
   35,20200104.0120/
   34,20200104.0125/
   34,20200104.0130/
   35,20200104.0135/
   35,20200104.0140/
   35,20200104.0145/
   33,20200104.0150/
   32,20200104.0155/
   33,20200104.0200/
   33,20200104.0205/
   32,20200104.0210/
   32,20200104.0215/
   32,20200104.0220/
   32,20200104.0225/
   31,20200104.0230/
   30,20200104.0235/
   31,20200104.0240/
   30,20200104.0245/
   30,20200104.0250/
   31,20200104.0255/
   30,20200104.0300/
   28,20200104.0305/
   28,20200104.0310/
   29,20200104.0315/
   29,20200104.0320/
   30,20200104.0325/
   30,20200104.0330/
   29,20200104.0335/
   30,20200104.0340/
   30,20200104.0345/
   30,20200104.0350/
   30,20200104.0355/
   31,20200104.0400/
   31,20200104.0405/
   29,20200104.0410/
   28,20200104.0415/
   27,20200104.0420/
   27,20200104.0425/
   28,20200104.0430/
   28,20200104.0435/
   27,20200104.0440/
   25,20200104.0445/
   25,20200104.0450/
   25,20200104.0455/
   25,20200104.0500/
   25,20200104.0505/
   24,20200104.0510/
   24,20200104.0515/
   22,20200104.0520/
   21,20200104.0525/
   23,20200104.0530/
   25,20200104.0535/
   25,20200104.0540/
   25,20200104.0545/
   24,20200104.0550/
   25,20200104.0555/
   25,20200104.0600/
   26,20200104.0605/
   25,20200104.0610/
   25,20200104.0615/
   25,20200104.0620/
   26,20200104.0625/
   24,20200104.0630/
   22,20200104.0635/
   23,20200104.0640/
   23,20200104.0645/
   22,20200104.0650/
   21,20200104.0655/
   21,20200104.0700/
   21,20200104.0705/
   21,20200104.0710/
   21,20200104.0715/
   21,20200104.0720/
   20,20200104.0725/
   20,20200104.0730/
   20,20200104.0735/
   21,20200104.0740/
   23,20200104.0745/
   22,20200104.0750/
   22,20200104.0755/
   21,20200104.0800/
   21,20200104.0805/
   22,20200104.0810/
   22,20200104.0815/
   21,20200104.0820/
   20,20200104.0825/
   20,20200104.0830/
   21,20200104.0835/
   21,20200104.0840/
   20,20200104.0845/
   20,20200104.0850/
   22,20200104.0855/
   23,20200104.0900/
   23,20200104.0905/
   22,20200104.0910/
   23,20200104.0915/
   24,20200104.0920/
   25,20200104.0925/
   26,20200104.0930/
   27,20200104.0935/
   27,20200104.0940/
   28,20200104.0945/
   29,20200104.0950/
   30,20200104.0955/
   29,20200104.1000/
   29,20200104.1005/
   28,20200104.1010/
   27,20200104.1015/
   26,20200104.1020/
   26,20200104.1025/
   26,20200104.1030/
   25,20200104.1035/
   26,20200104.1040/
   27,20200104.1045/
   28,20200104.1050/
   30,20200104.1055/
   30,20200104.1100/
   30,20200104.1105/
   30,20200104.1110/
   29,20200104.1115/
   29,20200104.1120/
   29,20200104.1125/
   30,20200104.1130/
   31,20200104.1135/
   31,20200104.1140/
   31,20200104.1145/
   30,20200104.1150/
   30,20200104.1155/
   30,20200104.1200/
   31,20200104.1205/
   32,20200104.1210/
   32,20200104.1215/
   31,20200104.1220/
   30,20200104.1225/
   32,20200104.1230/
   33,20200104.1235/
   33,20200104.1240/
   33,20200104.1245/
   34,20200104.1250/
   35,20200104.1255/
   36,20200104.1300/
   36,20200104.1305/
   35,20200104.1310/
   36,20200104.1315/
   37,20200104.1320/
   38,20200104.1325/
   37,20200104.1330/
   37,20200104.1335/
   38,20200104.1340/
   40,20200104.1345/
   40,20200104.1350/
   39,20200104.1355/
   39,20200104.1400/
   40,20200104.1405/
   41,20200104.1410/
   41,20200104.1415/
   40,20200104.1420/
   40,20200104.1425/
   40,20200104.1430/
   40,20200104.1435/
   39,20200104.1440/
   40,20200104.1445/
   41,20200104.1450/
   41,20200104.1455/
   40,20200104.1500/
   40,20200104.1505/
   40,20200104.1510/
   42,20200104.1515/
   43,20200104.1520/
   43,20200104.1525/
   42,20200104.1530/
   43,20200104.1535/
   46,20200104.1540/
   46,20200104.1545/
   46,20200104.1550/
   45,20200104.1555/
   46,20200104.1600/
   47,20200104.1605/
   47,20200104.1610/
   47,20200104.1615/
   47,20200104.1620/
   46,20200104.1625/
   46,20200104.1630/
   46,20200104.1635/
   47,20200104.1640/
   48,20200104.1645/
   49,20200104.1650/
   50,20200104.1655/
   49,20200104.1700/
   49,20200104.1705/
   49,20200104.1710/
   49,20200104.1715/
   49,20200104.1720/
   48,20200104.1725/
   48,20200104.1730/
   49,20200104.1735/
   51,20200104.1740/
   50,20200104.1745/
   48,20200104.1750/
   50,20200104.1755/
   52,20200104.1800/
   53,20200104.1805/
   51,20200104.1810/
   50,20200104.1815/
   51,20200104.1820/
   52,20200104.1825/
   51,20200104.1830/
   50,20200104.1835/
   51,20200104.1840/
   52,20200104.1845/
   52,20200104.1850/
   51,20200104.1855/
   51,20200104.1900/
   52,20200104.1905/
   52,20200104.1910/
   51,20200104.1915/
   50,20200104.1920/
   48,20200104.1925/
   48,20200104.1930/
   49,20200104.1935/
   49,20200104.1940/
   48,20200104.1945/
   47,20200104.1950/
   46,20200104.1955/
   46,20200104.2000/
   48,20200104.2005/
   47,20200104.2010/
   47,20200104.2015/
   47,20200104.2020/
   46,20200104.2025/
   45,20200104.2030/
   46,20200104.2035/
   47,20200104.2040/
   47,20200104.2045/
   47,20200104.2050/
   46,20200104.2055/
   45,20200104.2100/
   44,20200104.2105/
   43,20200104.2110/
   44,20200104.2115/
   44,20200104.2120/
   43,20200104.2125/
   42,20200104.2130/
   42,20200104.2135/
   43,20200104.2140/
   45,20200104.2145/
   47,20200104.2150/
   47,20200104.2155/
   44,20200104.2200/
   43,20200104.2205/
   45,20200104.2210/
   45,20200104.2215/
   44,20200104.2220/
   41,20200104.2225/
   41,20200104.2230/
   42,20200104.2235/
   42,20200104.2240/
   40,20200104.2245/
   39,20200104.2250/
   41,20200104.2255/
   43,20200104.2300/
   42,20200104.2305/
   39,20200104.2310/
   38,20200104.2315/
   39,20200104.2320/
   41,20200104.2325/
   41,20200104.2330/
   39,20200104.2335/
   37,20200104.2340/
   36,20200104.2345/
   37,20200104.2350/
   38,20200104.2355/
   38,20200105.0000/
   37,20200105.0005/
   37,20200105.0010/
   36,20200105.0015/
   36,20200105.0020/
   36,20200105.0025/
   36,20200105.0030/
   36,20200105.0035/
   35,20200105.0040/
   37,20200105.0045/
   38,20200105.0050/
   38,20200105.0055/
   38,20200105.0100/
   38,20200105.0105/
   38,20200105.0110/
   38,20200105.0115/
   36,20200105.0120/
   35,20200105.0125/
   33,20200105.0130/
   33,20200105.0135/
   33,20200105.0140/
   33,20200105.0145/
   33,20200105.0150/
   33,20200105.0155/
   32,20200105.0200/
   32,20200105.0205/
   32,20200105.0210/
   32,20200105.0215/
   32,20200105.0220/
   32,20200105.0225/
   31,20200105.0230/
   31,20200105.0235/
   31,20200105.0240/
   30,20200105.0245/
   31,20200105.0250/
   32,20200105.0255/
   32,20200105.0300/
   31,20200105.0305/
   30,20200105.0310/
