#DEPARTMENT OF TRANSPORT- FREMANTLE
#WATER LEVEL OBSERVATIONS
#Data File Name: MHMAN02_03_2018
#THE DATA SPANS THE PERIOD (YYYYMMDD) FROM 20180101 TO 20181231
#LOCATION: Mandurah (Ocean Marina)
#Station Status: Current
#Lat: -32.521944 Long: 115.714167
#Time Zone: Australian Western Standard Time
#Vertical Datum: Chart datum  which is  2.682 m below Benchmark MAN TIDAL 02
#National Station ID: NA
#Site Description: South west corner of Mandurah ocean marina.
#Tide Gauge Sensor: Guided Wire Microwave Radar Gauge in stilling well Ø355mm, orifice Ø12mm.Travel time measurement of return signal
#Sensor Details: VEGA, Vegaflex 61 with Ø4mm cable.
#Bad or Unavailable Data Value:   -9999
#Contact Email:  tides@transport.wa.gov.au
#Unit of Height Observations: cm    Sampling Rate (min): 5
#
H(cm),YYYYMMDD.hhmm/
   26,20180101.0440/
   27,20180101.0445/
   27,20180101.0450/
   26,20180101.0455/
   26,20180101.0500/
   26,20180101.0505/
   25,20180101.0510/
   25,20180101.0515/
   25,20180101.0520/
   25,20180101.0525/
   25,20180101.0530/
   25,20180101.0535/
   25,20180101.0540/
   25,20180101.0545/
   24,20180101.0550/
   24,20180101.0555/
   24,20180101.0600/
   24,20180101.0605/
   25,20180101.0610/
   25,20180101.0615/
   26,20180101.0620/
   26,20180101.0625/
   25,20180101.0630/
   23,20180101.0635/
   23,20180101.0640/
   23,20180101.0645/
   23,20180101.0650/
   23,20180101.0655/
   23,20180101.0700/
   23,20180101.0705/
   23,20180101.0710/
   24,20180101.0715/
   24,20180101.0720/
   24,20180101.0725/
   25,20180101.0730/
   26,20180101.0735/
   26,20180101.0740/
   26,20180101.0745/
   25,20180101.0750/
   25,20180101.0755/
   26,20180101.0800/
   26,20180101.0805/
   26,20180101.0810/
   26,20180101.0815/
   27,20180101.0820/
   27,20180101.0825/
   28,20180101.0830/
   28,20180101.0835/
   28,20180101.0840/
   29,20180101.0845/
   30,20180101.0850/
   31,20180101.0855/
   30,20180101.0900/
   30,20180101.0905/
   30,20180101.0910/
   31,20180101.0915/
   31,20180101.0920/
   32,20180101.0925/
   32,20180101.0930/
   33,20180101.0935/
   33,20180101.0940/
   34,20180101.0945/
   34,20180101.0950/
   35,20180101.0955/
   36,20180101.1000/
   37,20180101.1005/
   37,20180101.1010/
   38,20180101.1015/
   38,20180101.1020/
   38,20180101.1025/
   38,20180101.1030/
   39,20180101.1035/
   39,20180101.1040/
   40,20180101.1045/
   41,20180101.1050/
   39,20180101.1055/
   39,20180101.1100/
   41,20180101.1105/
   42,20180101.1110/
   43,20180101.1115/
   43,20180101.1120/
   42,20180101.1125/
   42,20180101.1130/
   43,20180101.1135/
   43,20180101.1140/
   42,20180101.1145/
   40,20180101.1150/
   40,20180101.1155/
   40,20180101.1200/
   41,20180101.1205/
   41,20180101.1210/
   40,20180101.1215/
   41,20180101.1220/
   41,20180101.1225/
   42,20180101.1230/
   42,20180101.1235/
   42,20180101.1240/
   42,20180101.1245/
   43,20180101.1250/
   43,20180101.1255/
   41,20180101.1300/
   41,20180101.1305/
   43,20180101.1310/
   45,20180101.1315/
   45,20180101.1320/
   46,20180101.1325/
   46,20180101.1330/
   47,20180101.1335/
   48,20180101.1340/
   49,20180101.1345/
   49,20180101.1350/
   48,20180101.1355/
   49,20180101.1400/
   47,20180101.1405/
   45,20180101.1410/
   45,20180101.1415/
   46,20180101.1420/
   47,20180101.1425/
   48,20180101.1430/
   47,20180101.1435/
   47,20180101.1440/
   48,20180101.1445/
   50,20180101.1450/
   50,20180101.1455/
   50,20180101.1500/
   50,20180101.1505/
   52,20180101.1510/
   52,20180101.1515/
   53,20180101.1520/
   54,20180101.1525/
   55,20180101.1530/
   55,20180101.1535/
   56,20180101.1540/
   56,20180101.1545/
   57,20180101.1550/
   57,20180101.1555/
   57,20180101.1600/
   57,20180101.1605/
   57,20180101.1610/
   58,20180101.1615/
   58,20180101.1620/
   59,20180101.1625/
   59,20180101.1630/
   60,20180101.1635/
   60,20180101.1640/
   61,20180101.1645/
   61,20180101.1650/
   61,20180101.1655/
   61,20180101.1700/
   62,20180101.1705/
   63,20180101.1710/
   63,20180101.1715/
   63,20180101.1720/
   64,20180101.1725/
   65,20180101.1730/
   66,20180101.1735/
   66,20180101.1740/
   67,20180101.1745/
   67,20180101.1750/
   68,20180101.1755/
   69,20180101.1800/
   70,20180101.1805/
   70,20180101.1810/
   71,20180101.1815/
   71,20180101.1820/
   72,20180101.1825/
   73,20180101.1830/
   73,20180101.1835/
   74,20180101.1840/
   74,20180101.1845/
   75,20180101.1850/
   76,20180101.1855/
   76,20180101.1900/
   76,20180101.1905/
   77,20180101.1910/
   77,20180101.1915/
   77,20180101.1920/
   78,20180101.1925/
   78,20180101.1930/
   78,20180101.1935/
   78,20180101.1940/
   78,20180101.1945/
   79,20180101.1950/
   79,20180101.1955/
   79,20180101.2000/
   80,20180101.2005/
   80,20180101.2010/
   80,20180101.2015/
   80,20180101.2020/
   81,20180101.2025/
   81,20180101.2030/
   82,20180101.2035/
   82,20180101.2040/
   83,20180101.2045/
   83,20180101.2050/
   82,20180101.2055/
   83,20180101.2100/
   83,20180101.2105/
   83,20180101.2110/
   83,20180101.2115/
   83,20180101.2120/
   84,20180101.2125/
   84,20180101.2130/
   83,20180101.2135/
   83,20180101.2140/
   83,20180101.2145/
   83,20180101.2150/
   83,20180101.2155/
   82,20180101.2200/
   81,20180101.2205/
   80,20180101.2210/
   80,20180101.2215/
   79,20180101.2220/
   79,20180101.2225/
   80,20180101.2230/
   80,20180101.2235/
   80,20180101.2240/
   80,20180101.2245/
   80,20180101.2250/
   79,20180101.2255/
   78,20180101.2300/
   78,20180101.2305/
   78,20180101.2310/
   76,20180101.2315/
   76,20180101.2320/
   76,20180101.2325/
   75,20180101.2330/
   74,20180101.2335/
   74,20180101.2340/
   73,20180101.2345/
   72,20180101.2350/
   72,20180101.2355/
   72,20180102.0000/
   71,20180102.0005/
   70,20180102.0010/
   70,20180102.0015/
   69,20180102.0020/
   67,20180102.0025/
   66,20180102.0030/
   64,20180102.0035/
   63,20180102.0040/
   62,20180102.0045/
   61,20180102.0050/
   60,20180102.0055/
   60,20180102.0100/
   60,20180102.0105/
   60,20180102.0110/
   59,20180102.0115/
   59,20180102.0120/
   58,20180102.0125/
   58,20180102.0130/
   56,20180102.0135/
   55,20180102.0140/
   54,20180102.0145/
   54,20180102.0150/
   53,20180102.0155/
   51,20180102.0200/
   51,20180102.0205/
   51,20180102.0210/
   51,20180102.0215/
   50,20180102.0220/
   49,20180102.0225/
   48,20180102.0230/
   47,20180102.0235/
   47,20180102.0240/
   47,20180102.0245/
   46,20180102.0250/
   45,20180102.0255/
   45,20180102.0300/
   44,20180102.0305/
   43,20180102.0310/
   43,20180102.0315/
   42,20180102.0320/
   42,20180102.0325/
   41,20180102.0330/
   41,20180102.0335/
   41,20180102.0340/
   40,20180102.0345/
   39,20180102.0350/
   38,20180102.0355/
   38,20180102.0400/
   37,20180102.0405/
   36,20180102.0410/
   35,20180102.0415/
   35,20180102.0420/
   35,20180102.0425/
   34,20180102.0430/
   33,20180102.0435/
   33,20180102.0440/
   32,20180102.0445/
   32,20180102.0450/
   32,20180102.0455/
   31,20180102.0500/
   31,20180102.0505/
   30,20180102.0510/
   29,20180102.0515/
   29,20180102.0520/
   28,20180102.0525/
   28,20180102.0530/
   28,20180102.0535/
   29,20180102.0540/
   29,20180102.0545/
   29,20180102.0550/
   29,20180102.0555/
   28,20180102.0600/
   28,20180102.0605/
   29,20180102.0610/
   29,20180102.0615/
   28,20180102.0620/
   28,20180102.0625/
   28,20180102.0630/
   28,20180102.0635/
   28,20180102.0640/
   28,20180102.0645/
   27,20180102.0650/
   27,20180102.0655/
   27,20180102.0700/
   27,20180102.0705/
   27,20180102.0710/
   28,20180102.0715/
   28,20180102.0720/
   28,20180102.0725/
   28,20180102.0730/
   28,20180102.0735/
   28,20180102.0740/
   28,20180102.0745/
   29,20180102.0750/
   29,20180102.0755/
   29,20180102.0800/
   28,20180102.0805/
   29,20180102.0810/
   28,20180102.0815/
   29,20180102.0820/
   29,20180102.0825/
   30,20180102.0830/
   30,20180102.0835/
   30,20180102.0840/
   31,20180102.0845/
   31,20180102.0850/
   32,20180102.0855/
   32,20180102.0900/
   33,20180102.0905/
   34,20180102.0910/
   34,20180102.0915/
   35,20180102.0920/
   35,20180102.0925/
   36,20180102.0930/
   37,20180102.0935/
   37,20180102.0940/
   38,20180102.0945/
   38,20180102.0950/
   38,20180102.0955/
   38,20180102.1000/
   38,20180102.1005/
   39,20180102.1010/
   40,20180102.1015/
   40,20180102.1020/
   41,20180102.1025/
   41,20180102.1030/
   42,20180102.1035/
   42,20180102.1040/
   42,20180102.1045/
   43,20180102.1050/
   44,20180102.1055/
   44,20180102.1100/
   45,20180102.1105/
   45,20180102.1110/
   45,20180102.1115/
   46,20180102.1120/
   46,20180102.1125/
   46,20180102.1130/
   46,20180102.1135/
   47,20180102.1140/
   47,20180102.1145/
   47,20180102.1150/
   46,20180102.1155/
   46,20180102.1200/
   47,20180102.1205/
   47,20180102.1210/
   47,20180102.1215/
   47,20180102.1220/
   48,20180102.1225/
   48,20180102.1230/
   47,20180102.1235/
   47,20180102.1240/
   47,20180102.1245/
   48,20180102.1250/
   48,20180102.1255/
   49,20180102.1300/
   48,20180102.1305/
   49,20180102.1310/
   49,20180102.1315/
   49,20180102.1320/
   50,20180102.1325/
   50,20180102.1330/
   51,20180102.1335/
   51,20180102.1340/
   51,20180102.1345/
   50,20180102.1350/
   50,20180102.1355/
   51,20180102.1400/
   51,20180102.1405/
   52,20180102.1410/
   52,20180102.1415/
   52,20180102.1420/
   52,20180102.1425/
   52,20180102.1430/
   53,20180102.1435/
   53,20180102.1440/
   53,20180102.1445/
   53,20180102.1450/
   53,20180102.1455/
   53,20180102.1500/
   54,20180102.1505/
   54,20180102.1510/
   54,20180102.1515/
   55,20180102.1520/
   56,20180102.1525/
   56,20180102.1530/
   57,20180102.1535/
   57,20180102.1540/
   58,20180102.1545/
   58,20180102.1550/
   59,20180102.1555/
   59,20180102.1600/
   60,20180102.1605/
   61,20180102.1610/
   61,20180102.1615/
   61,20180102.1620/
   62,20180102.1625/
   62,20180102.1630/
   63,20180102.1635/
   64,20180102.1640/
   64,20180102.1645/
   64,20180102.1650/
   65,20180102.1655/
   66,20180102.1700/
   66,20180102.1705/
   66,20180102.1710/
   67,20180102.1715/
   67,20180102.1720/
   67,20180102.1725/
   67,20180102.1730/
   68,20180102.1735/
   68,20180102.1740/
   69,20180102.1745/
   69,20180102.1750/
   70,20180102.1755/
   71,20180102.1800/
   71,20180102.1805/
   72,20180102.1810/
   73,20180102.1815/
   73,20180102.1820/
   74,20180102.1825/
   74,20180102.1830/
   75,20180102.1835/
   75,20180102.1840/
   76,20180102.1845/
   76,20180102.1850/
   77,20180102.1855/
   77,20180102.1900/
   78,20180102.1905/
   79,20180102.1910/
   79,20180102.1915/
   80,20180102.1920/
   80,20180102.1925/
   81,20180102.1930/
   82,20180102.1935/
   82,20180102.1940/
   82,20180102.1945/
   83,20180102.1950/
   83,20180102.1955/
   84,20180102.2000/
   84,20180102.2005/
   85,20180102.2010/
   85,20180102.2015/
   85,20180102.2020/
   86,20180102.2025/
   86,20180102.2030/
   86,20180102.2035/
   87,20180102.2040/
   87,20180102.2045/
   88,20180102.2050/
   88,20180102.2055/
   88,20180102.2100/
   88,20180102.2105/
   89,20180102.2110/
   89,20180102.2115/
   89,20180102.2120/
   89,20180102.2125/
   89,20180102.2130/
   90,20180102.2135/
   90,20180102.2140/
   91,20180102.2145/
   91,20180102.2150/
   91,20180102.2155/
   91,20180102.2200/
   91,20180102.2205/
   91,20180102.2210/
   90,20180102.2215/
   89,20180102.2220/
   89,20180102.2225/
   89,20180102.2230/
   89,20180102.2235/
   89,20180102.2240/
   89,20180102.2245/
   89,20180102.2250/
   88,20180102.2255/
   88,20180102.2300/
   88,20180102.2305/
   88,20180102.2310/
   88,20180102.2315/
   88,20180102.2320/
   87,20180102.2325/
   86,20180102.2330/
   86,20180102.2335/
   86,20180102.2340/
   87,20180102.2345/
   87,20180102.2350/
   87,20180102.2355/
   87,20180103.0000/
   86,20180103.0005/
   85,20180103.0010/
   84,20180103.0015/
   84,20180103.0020/
   83,20180103.0025/
   82,20180103.0030/
   82,20180103.0035/
   81,20180103.0040/
   80,20180103.0045/
   78,20180103.0050/
   78,20180103.0055/
   78,20180103.0100/
   78,20180103.0105/
   77,20180103.0110/
   76,20180103.0115/
   75,20180103.0120/
   74,20180103.0125/
   71,20180103.0130/
   68,20180103.0135/
   68,20180103.0140/
   69,20180103.0145/
   68,20180103.0150/
   66,20180103.0155/
   66,20180103.0200/
   66,20180103.0205/
   66,20180103.0210/
   65,20180103.0215/
   64,20180103.0220/
   63,20180103.0225/
   62,20180103.0230/
   61,20180103.0235/
   61,20180103.0240/
   59,20180103.0245/
   58,20180103.0250/
   57,20180103.0255/
   57,20180103.0300/
   56,20180103.0305/
   56,20180103.0310/
   56,20180103.0315/
   56,20180103.0320/
   55,20180103.0325/
   55,20180103.0330/
   55,20180103.0335/
   55,20180103.0340/
   54,20180103.0345/
   54,20180103.0350/
   53,20180103.0355/
   53,20180103.0400/
   51,20180103.0405/
   49,20180103.0410/
   49,20180103.0415/
   48,20180103.0420/
   47,20180103.0425/
   46,20180103.0430/
   46,20180103.0435/
   46,20180103.0440/
   45,20180103.0445/
   45,20180103.0450/
   45,20180103.0455/
   44,20180103.0500/
   44,20180103.0505/
   44,20180103.0510/
   43,20180103.0515/
   42,20180103.0520/
   41,20180103.0525/
   40,20180103.0530/
   39,20180103.0535/
   39,20180103.0540/
   39,20180103.0545/
   39,20180103.0550/
   39,20180103.0555/
   39,20180103.0600/
   38,20180103.0605/
   38,20180103.0610/
   38,20180103.0615/
   37,20180103.0620/
   37,20180103.0625/
   36,20180103.0630/
   36,20180103.0635/
   35,20180103.0640/
   35,20180103.0645/
   35,20180103.0650/
   35,20180103.0655/
   35,20180103.0700/
   36,20180103.0705/
   36,20180103.0710/
   37,20180103.0715/
   37,20180103.0720/
   37,20180103.0725/
   37,20180103.0730/
   37,20180103.0735/
   36,20180103.0740/
   36,20180103.0745/
   36,20180103.0750/
   35,20180103.0755/
   35,20180103.0800/
   34,20180103.0805/
   34,20180103.0810/
   34,20180103.0815/
   35,20180103.0820/
   35,20180103.0825/
   36,20180103.0830/
   36,20180103.0835/
   36,20180103.0840/
   36,20180103.0845/
   37,20180103.0850/
   37,20180103.0855/
   36,20180103.0900/
   36,20180103.0905/
   37,20180103.0910/
   37,20180103.0915/
   36,20180103.0920/
   36,20180103.0925/
   37,20180103.0930/
   38,20180103.0935/
   38,20180103.0940/
   38,20180103.0945/
   39,20180103.0950/
   39,20180103.0955/
   40,20180103.1000/
   41,20180103.1005/
   41,20180103.1010/
   41,20180103.1015/
   41,20180103.1020/
   41,20180103.1025/
   41,20180103.1030/
   41,20180103.1035/
   41,20180103.1040/
   42,20180103.1045/
   43,20180103.1050/
   43,20180103.1055/
   44,20180103.1100/
   44,20180103.1105/
   45,20180103.1110/
   45,20180103.1115/
   45,20180103.1120/
   45,20180103.1125/
   45,20180103.1130/
   46,20180103.1135/
   46,20180103.1140/
   47,20180103.1145/
   47,20180103.1150/
   47,20180103.1155/
   48,20180103.1200/
   49,20180103.1205/
   49,20180103.1210/
   49,20180103.1215/
   49,20180103.1220/
   50,20180103.1225/
   51,20180103.1230/
   51,20180103.1235/
   51,20180103.1240/
   51,20180103.1245/
   52,20180103.1250/
   53,20180103.1255/
   52,20180103.1300/
   49,20180103.1305/
   49,20180103.1310/
   50,20180103.1315/
   50,20180103.1320/
   51,20180103.1325/
   52,20180103.1330/
   52,20180103.1335/
   52,20180103.1340/
   52,20180103.1345/
   53,20180103.1350/
   53,20180103.1355/
   54,20180103.1400/
   53,20180103.1405/
   52,20180103.1410/
   52,20180103.1415/
   51,20180103.1420/
   49,20180103.1425/
   48,20180103.1430/
   49,20180103.1435/
   49,20180103.1440/
   49,20180103.1445/
   50,20180103.1450/
   50,20180103.1455/
   51,20180103.1500/
   52,20180103.1505/
   53,20180103.1510/
   54,20180103.1515/
   55,20180103.1520/
   56,20180103.1525/
   57,20180103.1530/
   58,20180103.1535/
   59,20180103.1540/
   60,20180103.1545/
   60,20180103.1550/
   61,20180103.1555/
   62,20180103.1600/
   62,20180103.1605/
   62,20180103.1610/
   62,20180103.1615/
   63,20180103.1620/
   63,20180103.1625/
   63,20180103.1630/
   64,20180103.1635/
   63,20180103.1640/
   64,20180103.1645/
   65,20180103.1650/
   65,20180103.1655/
   66,20180103.1700/
   66,20180103.1705/
   67,20180103.1710/
   67,20180103.1715/
   66,20180103.1720/
   66,20180103.1725/
   66,20180103.1730/
   66,20180103.1735/
   67,20180103.1740/
   67,20180103.1745/
   67,20180103.1750/
   67,20180103.1755/
   68,20180103.1800/
   69,20180103.1805/
   69,20180103.1810/
   70,20180103.1815/
   70,20180103.1820/
   71,20180103.1825/
   71,20180103.1830/
   72,20180103.1835/
   73,20180103.1840/
   73,20180103.1845/
   74,20180103.1850/
   75,20180103.1855/
   76,20180103.1900/
   76,20180103.1905/
   77,20180103.1910/
   77,20180103.1915/
   78,20180103.1920/
   78,20180103.1925/
   79,20180103.1930/
   80,20180103.1935/
   80,20180103.1940/
   81,20180103.1945/
   81,20180103.1950/
   82,20180103.1955/
   82,20180103.2000/
   83,20180103.2005/
   83,20180103.2010/
   84,20180103.2015/
   84,20180103.2020/
   85,20180103.2025/
   86,20180103.2030/
   86,20180103.2035/
   87,20180103.2040/
   87,20180103.2045/
   88,20180103.2050/
   88,20180103.2055/
   88,20180103.2100/
   88,20180103.2105/
   89,20180103.2110/
   89,20180103.2115/
   90,20180103.2120/
   90,20180103.2125/
   91,20180103.2130/
   91,20180103.2135/
   92,20180103.2140/
   92,20180103.2145/
   92,20180103.2150/
   92,20180103.2155/
   92,20180103.2200/
   92,20180103.2205/
   91,20180103.2210/
   91,20180103.2215/
   90,20180103.2220/
   90,20180103.2225/
   90,20180103.2230/
   90,20180103.2235/
   90,20180103.2240/
   91,20180103.2245/
   91,20180103.2250/
   91,20180103.2255/
   90,20180103.2300/
   90,20180103.2305/
   89,20180103.2310/
   90,20180103.2315/
   90,20180103.2320/
   90,20180103.2325/
   90,20180103.2330/
   90,20180103.2335/
   90,20180103.2340/
   90,20180103.2345/
   90,20180103.2350/
   90,20180103.2355/
   90,20180104.0000/
   90,20180104.0005/
   90,20180104.0010/
   90,20180104.0015/
   90,20180104.0020/
   90,20180104.0025/
   91,20180104.0030/
   90,20180104.0035/
   90,20180104.0040/
   89,20180104.0045/
   88,20180104.0050/
   88,20180104.0055/
   87,20180104.0100/
   85,20180104.0105/
   84,20180104.0110/
   83,20180104.0115/
   83,20180104.0120/
   83,20180104.0125/
   81,20180104.0130/
   81,20180104.0135/
   81,20180104.0140/
   81,20180104.0145/
   79,20180104.0150/
   78,20180104.0155/
   77,20180104.0200/
   76,20180104.0205/
   73,20180104.0210/
   71,20180104.0215/
   71,20180104.0220/
   70,20180104.0225/
   69,20180104.0230/
   69,20180104.0235/
   69,20180104.0240/
   69,20180104.0245/
   68,20180104.0250/
   68,20180104.0255/
   68,20180104.0300/
   68,20180104.0305/
   66,20180104.0310/
   66,20180104.0315/
   65,20180104.0320/
   64,20180104.0325/
   63,20180104.0330/
   63,20180104.0335/
   63,20180104.0340/
   63,20180104.0345/
   62,20180104.0350/
   62,20180104.0355/
   61,20180104.0400/
   61,20180104.0405/
   60,20180104.0410/
   61,20180104.0415/
   60,20180104.0420/
   59,20180104.0425/
   58,20180104.0430/
   57,20180104.0435/
   57,20180104.0440/
   56,20180104.0445/
   56,20180104.0450/
   55,20180104.0455/
   54,20180104.0500/
   54,20180104.0505/
   54,20180104.0510/
   53,20180104.0515/
   53,20180104.0520/
   53,20180104.0525/
   52,20180104.0530/
   52,20180104.0535/
   52,20180104.0540/
   51,20180104.0545/
   51,20180104.0550/
   50,20180104.0555/
   50,20180104.0600/
   49,20180104.0605/
   48,20180104.0610/
   48,20180104.0615/
   47,20180104.0620/
   46,20180104.0625/
   46,20180104.0630/
   45,20180104.0635/
   45,20180104.0640/
   45,20180104.0645/
   45,20180104.0650/
   44,20180104.0655/
   44,20180104.0700/
   43,20180104.0705/
   43,20180104.0710/
   43,20180104.0715/
   43,20180104.0720/
   43,20180104.0725/
   43,20180104.0730/
   44,20180104.0735/
   43,20180104.0740/
   43,20180104.0745/
   44,20180104.0750/
   44,20180104.0755/
   44,20180104.0800/
   44,20180104.0805/
   44,20180104.0810/
   43,20180104.0815/
   41,20180104.0820/
   41,20180104.0825/
   41,20180104.0830/
   41,20180104.0835/
   41,20180104.0840/
   41,20180104.0845/
   41,20180104.0850/
   41,20180104.0855/
   42,20180104.0900/
   42,20180104.0905/
   42,20180104.0910/
   42,20180104.0915/
   42,20180104.0920/
   42,20180104.0925/
   42,20180104.0930/
   42,20180104.0935/
   42,20180104.0940/
   42,20180104.0945/
   42,20180104.0950/
   43,20180104.0955/
   43,20180104.1000/
   44,20180104.1005/
   44,20180104.1010/
   44,20180104.1015/
   45,20180104.1020/
   45,20180104.1025/
   45,20180104.1030/
   45,20180104.1035/
   45,20180104.1040/
   45,20180104.1045/
   45,20180104.1050/
   45,20180104.1055/
   45,20180104.1100/
   46,20180104.1105/
   46,20180104.1110/
   47,20180104.1115/
   48,20180104.1120/
   48,20180104.1125/
   49,20180104.1130/
   49,20180104.1135/
   49,20180104.1140/
   49,20180104.1145/
   50,20180104.1150/
   50,20180104.1155/
   50,20180104.1200/
   50,20180104.1205/
   51,20180104.1210/
   51,20180104.1215/
   51,20180104.1220/
   52,20180104.1225/
   52,20180104.1230/
   53,20180104.1235/
   54,20180104.1240/
   54,20180104.1245/
   55,20180104.1250/
   56,20180104.1255/
   56,20180104.1300/
   57,20180104.1305/
   57,20180104.1310/
   58,20180104.1315/
   58,20180104.1320/
   58,20180104.1325/
   58,20180104.1330/
   58,20180104.1335/
   57,20180104.1340/
   57,20180104.1345/
   57,20180104.1350/
   57,20180104.1355/
   57,20180104.1400/
   57,20180104.1405/
   56,20180104.1410/
   56,20180104.1415/
   56,20180104.1420/
   57,20180104.1425/
   57,20180104.1430/
   57,20180104.1435/
   58,20180104.1440/
   58,20180104.1445/
   58,20180104.1450/
   58,20180104.1455/
   58,20180104.1500/
   58,20180104.1505/
   57,20180104.1510/
   57,20180104.1515/
   58,20180104.1520/
   58,20180104.1525/
   58,20180104.1530/
   58,20180104.1535/
   59,20180104.1540/
   59,20180104.1545/
   59,20180104.1550/
   59,20180104.1555/
   60,20180104.1600/
   60,20180104.1605/
   61,20180104.1610/
   61,20180104.1615/
   62,20180104.1620/
   62,20180104.1625/
   64,20180104.1630/
   64,20180104.1635/
   65,20180104.1640/
   65,20180104.1645/
   66,20180104.1650/
   66,20180104.1655/
   67,20180104.1700/
   67,20180104.1705/
   67,20180104.1710/
   68,20180104.1715/
   68,20180104.1720/
   69,20180104.1725/
   69,20180104.1730/
   69,20180104.1735/
   70,20180104.1740/
   70,20180104.1745/
   71,20180104.1750/
   71,20180104.1755/
   72,20180104.1800/
   73,20180104.1805/
   73,20180104.1810/
   74,20180104.1815/
   74,20180104.1820/
   75,20180104.1825/
   75,20180104.1830/
   76,20180104.1835/
   76,20180104.1840/
   76,20180104.1845/
   75,20180104.1850/
   74,20180104.1855/
   75,20180104.1900/
   75,20180104.1905/
   76,20180104.1910/
   76,20180104.1915/
   77,20180104.1920/
   77,20180104.1925/
   77,20180104.1930/
   78,20180104.1935/
   79,20180104.1940/
   79,20180104.1945/
   79,20180104.1950/
   79,20180104.1955/
   80,20180104.2000/
   80,20180104.2005/
   81,20180104.2010/
   81,20180104.2015/
   82,20180104.2020/
   83,20180104.2025/
   83,20180104.2030/
   84,20180104.2035/
   85,20180104.2040/
   85,20180104.2045/
   86,20180104.2050/
   86,20180104.2055/
   86,20180104.2100/
   87,20180104.2105/
   87,20180104.2110/
   87,20180104.2115/
   88,20180104.2120/
   88,20180104.2125/
   88,20180104.2130/
   88,20180104.2135/
   88,20180104.2140/
   88,20180104.2145/
   89,20180104.2150/
   89,20180104.2155/
   89,20180104.2200/
   89,20180104.2205/
   89,20180104.2210/
   89,20180104.2215/
   89,20180104.2220/
   89,20180104.2225/
   90,20180104.2230/
   90,20180104.2235/
   89,20180104.2240/
   89,20180104.2245/
   89,20180104.2250/
   90,20180104.2255/
   90,20180104.2300/
   90,20180104.2305/
   91,20180104.2310/
   92,20180104.2315/
   92,20180104.2320/
   92,20180104.2325/
   92,20180104.2330/
   92,20180104.2335/
   92,20180104.2340/
   92,20180104.2345/
   91,20180104.2350/
   90,20180104.2355/
   91,20180105.0000/
   92,20180105.0005/
   91,20180105.0010/
   91,20180105.0015/
   91,20180105.0020/
   91,20180105.0025/
   91,20180105.0030/
   91,20180105.0035/
   91,20180105.0040/
   91,20180105.0045/
   91,20180105.0050/
   91,20180105.0055/
   90,20180105.0100/
   90,20180105.0105/
   90,20180105.0110/
   91,20180105.0115/
   91,20180105.0120/
   90,20180105.0125/
   90,20180105.0130/
   89,20180105.0135/
   89,20180105.0140/
   88,20180105.0145/
   88,20180105.0150/
   88,20180105.0155/
   88,20180105.0200/
   86,20180105.0205/
   86,20180105.0210/
   86,20180105.0215/
   84,20180105.0220/
   83,20180105.0225/
   83,20180105.0230/
   83,20180105.0235/
   82,20180105.0240/
   83,20180105.0245/
   82,20180105.0250/
   82,20180105.0255/
   81,20180105.0300/
   81,20180105.0305/
   81,20180105.0310/
   79,20180105.0315/
   76,20180105.0320/
