#DEPARTMENT OF TRANSPORT- FREMANTLE
#WATER LEVEL OBSERVATIONS
#Data File Name: MHMAN02_02_2013
#THE DATA SPANS THE PERIOD (YYYYMMDD) FROM 20130321 TO 20131231
#LOCATION: Mandurah (Ocean Marina)
#Station Status:  Current
#Lat: -32.521944  Long: 115.714167
#Time Zone: Australian Western Standard Time  UTC +08:00:00
#Vertical Datum: Chart datum     which is   2.682   m below Benchmark   MAN TIDAL 02   
#National Station ID:   NA
#Site Description: South west corner of Mandurah ocean marina.
#Tide Gauge Sensor:  Guided Wire Microwave Radar Gauge in stilling well Ø355mm, orifice Ø12mm.Travel time measurement of return signal
#Sensor Details: VEGA, Vegaflex 61 with Ø4mm cable.
#Bad or Unavailable Data Value:   -9999
#Contact Email:  tides@transport.wa.gov.au
#Unit of Height Observations: cm    Sampling Rate (min): 5
#
H(cm),YYYYMMDD.hhmm/
-9999,20130321.1100/
-9999,20130321.1105/
-9999,20130321.1110/
-9999,20130321.1115/
-9999,20130321.1120/
-9999,20130321.1125/
00066,20130321.1130/
00065,20130321.1135/
00065,20130321.1140/
00067,20130321.1145/
00066,20130321.1150/
00069,20130321.1155/
00067,20130321.1200/
00067,20130321.1205/
00067,20130321.1210/
00069,20130321.1215/
00068,20130321.1220/
00069,20130321.1225/
00074,20130321.1745/
00076,20130321.1750/
00078,20130321.1755/
00078,20130321.1800/
00077,20130321.1805/
00077,20130321.1810/
00081,20130321.1815/
00080,20130321.1820/
00079,20130321.1825/
00076,20130321.1830/
00078,20130321.1835/
00077,20130321.1840/
00075,20130321.1845/
00072,20130321.1850/
00072,20130321.1855/
00073,20130321.1900/
00074,20130321.1905/
00075,20130321.1910/
00074,20130321.1915/
00073,20130321.1920/
00074,20130321.1925/
00077,20130321.1930/
00077,20130321.1935/
00076,20130321.1940/
00075,20130321.1945/
00075,20130321.1950/
00078,20130321.1955/
00075,20130321.2000/
00074,20130321.2005/
00073,20130321.2010/
00072,20130321.2015/
00072,20130321.2020/
00071,20130321.2025/
00070,20130321.2030/
00070,20130321.2035/
00070,20130321.2040/
00068,20130321.2045/
00067,20130321.2050/
00067,20130321.2055/
00067,20130321.2100/
00068,20130321.2105/
00067,20130321.2110/
00065,20130321.2115/
00065,20130321.2120/
00064,20130321.2125/
00064,20130321.2130/
00063,20130321.2135/
00063,20130321.2140/
00064,20130321.2145/
00064,20130321.2150/
00065,20130321.2155/
00064,20130321.2200/
00063,20130321.2205/
00062,20130321.2210/
00062,20130321.2215/
00062,20130321.2220/
00062,20130321.2225/
00061,20130321.2230/
00059,20130321.2235/
00059,20130321.2240/
00059,20130321.2245/
00059,20130321.2250/
00058,20130321.2255/
00057,20130321.2300/
00058,20130321.2305/
00059,20130321.2310/
00060,20130321.2315/
00057,20130321.2320/
00056,20130321.2325/
00056,20130321.2330/
00056,20130321.2335/
00055,20130321.2340/
00054,20130321.2345/
00054,20130321.2350/
00056,20130321.2355/
00055,20130322.0000/
00053,20130322.0005/
00052,20130322.0010/
00052,20130322.0015/
00052,20130322.0020/
00051,20130322.0025/
00050,20130322.0030/
00051,20130322.0035/
00049,20130322.0040/
00049,20130322.0045/
00047,20130322.0050/
00047,20130322.0055/
00047,20130322.0100/
00048,20130322.0105/
00048,20130322.0110/
00048,20130322.0115/
00048,20130322.0120/
00048,20130322.0125/
00049,20130322.0130/
00048,20130322.0135/
00048,20130322.0140/
00047,20130322.0145/
00047,20130322.0150/
00047,20130322.0155/
00046,20130322.0200/
00045,20130322.0205/
00045,20130322.0210/
00045,20130322.0215/
00044,20130322.0220/
00043,20130322.0225/
00044,20130322.0230/
00045,20130322.0235/
00044,20130322.0240/
00043,20130322.0245/
00044,20130322.0250/
00046,20130322.0255/
00044,20130322.0300/
00044,20130322.0305/
00045,20130322.0310/
00044,20130322.0315/
00044,20130322.0320/
00043,20130322.0325/
00044,20130322.0330/
00042,20130322.0335/
00043,20130322.0340/
00043,20130322.0345/
00042,20130322.0350/
00043,20130322.0355/
00042,20130322.0400/
00042,20130322.0405/
00042,20130322.0410/
00043,20130322.0415/
00042,20130322.0420/
00043,20130322.0425/
00044,20130322.0430/
00045,20130322.0435/
00043,20130322.0440/
00043,20130322.0445/
00043,20130322.0450/
00043,20130322.0455/
00044,20130322.0500/
00046,20130322.0505/
00045,20130322.0510/
00047,20130322.0515/
00045,20130322.0520/
00045,20130322.0525/
00046,20130322.0530/
00047,20130322.0535/
00046,20130322.0540/
00045,20130322.0545/
00045,20130322.0550/
00047,20130322.0555/
00044,20130322.0600/
00044,20130322.0605/
00045,20130322.0610/
00044,20130322.0615/
00045,20130322.0620/
00047,20130322.0625/
00047,20130322.0630/
00048,20130322.0635/
00048,20130322.0640/
00047,20130322.0645/
00048,20130322.0650/
00049,20130322.0655/
00049,20130322.0700/
00049,20130322.0705/
00050,20130322.0710/
00053,20130322.0715/
00051,20130322.0720/
00052,20130322.0725/
00053,20130322.0730/
00054,20130322.0735/
00055,20130322.0740/
00055,20130322.0745/
00055,20130322.0750/
00057,20130322.0755/
00056,20130322.0800/
00054,20130322.0805/
00053,20130322.0810/
00053,20130322.0815/
00054,20130322.0820/
00053,20130322.0825/
00052,20130322.0830/
00053,20130322.0835/
00051,20130322.0840/
00052,20130322.0845/
00052,20130322.0850/
00055,20130322.0855/
00054,20130322.0900/
00055,20130322.0905/
00053,20130322.0910/
00054,20130322.0915/
00055,20130322.0920/
00055,20130322.0925/
00057,20130322.0930/
00055,20130322.0935/
00055,20130322.0940/
00055,20130322.0945/
00055,20130322.0950/
00055,20130322.0955/
00057,20130322.1000/
00057,20130322.1005/
00058,20130322.1010/
00059,20130322.1015/
00060,20130322.1020/
00060,20130322.1025/
00060,20130322.1030/
00061,20130322.1035/
00060,20130322.1040/
00059,20130322.1045/
00060,20130322.1050/
00059,20130322.1055/
00059,20130322.1100/
00058,20130322.1105/
00057,20130322.1110/
00058,20130322.1115/
00057,20130322.1120/
00059,20130322.1125/
00059,20130322.1130/
00059,20130322.1135/
00059,20130322.1140/
00061,20130322.1145/
00062,20130322.1150/
00061,20130322.1155/
00061,20130322.1200/
00062,20130322.1205/
00062,20130322.1210/
00061,20130322.1215/
00060,20130322.1220/
00061,20130322.1225/
00062,20130322.1230/
00062,20130322.1235/
00063,20130322.1240/
00064,20130322.1245/
00064,20130322.1250/
00064,20130322.1255/
00064,20130322.1300/
00064,20130322.1305/
00065,20130322.1310/
00064,20130322.1315/
00063,20130322.1320/
00063,20130322.1325/
00064,20130322.1330/
00064,20130322.1335/
00064,20130322.1340/
00064,20130322.1345/
00063,20130322.1350/
00064,20130322.1355/
00064,20130322.1400/
00065,20130322.1405/
00067,20130322.1410/
00067,20130322.1415/
00066,20130322.1420/
00065,20130322.1425/
00064,20130322.1430/
00064,20130322.1435/
00065,20130322.1440/
00067,20130322.1445/
00068,20130322.1450/
00066,20130322.1455/
00066,20130322.1500/
00067,20130322.1505/
00068,20130322.1510/
00069,20130322.1515/
00070,20130322.1520/
00069,20130322.1525/
00070,20130322.1530/
00071,20130322.1535/
00072,20130322.1540/
00073,20130322.1545/
00071,20130322.1550/
00071,20130322.1555/
00071,20130322.1600/
00072,20130322.1605/
00072,20130322.1610/
00072,20130322.1615/
00073,20130322.1620/
00074,20130322.1625/
00074,20130322.1630/
00073,20130322.1635/
00073,20130322.1640/
00074,20130322.1645/
00074,20130322.1650/
00073,20130322.1655/
00072,20130322.1700/
00072,20130322.1705/
00072,20130322.1710/
00071,20130322.1715/
00070,20130322.1720/
00071,20130322.1725/
00075,20130322.1730/
00076,20130322.1735/
00074,20130322.1740/
00073,20130322.1745/
00074,20130322.1750/
00074,20130322.1755/
00075,20130322.1800/
00075,20130322.1805/
00075,20130322.1810/
00074,20130322.1815/
00074,20130322.1820/
00074,20130322.1825/
00073,20130322.1830/
00073,20130322.1835/
00073,20130322.1840/
00073,20130322.1845/
00076,20130322.1850/
00073,20130322.1855/
00075,20130322.1900/
00073,20130322.1905/
00075,20130322.1910/
00073,20130322.1915/
00076,20130322.1920/
00074,20130322.1925/
00076,20130322.1930/
00073,20130322.1935/
00075,20130322.1940/
00072,20130322.1945/
00072,20130322.1950/
00072,20130322.1955/
00073,20130322.2000/
00072,20130322.2005/
00075,20130322.2010/
00073,20130322.2015/
00073,20130322.2020/
00072,20130322.2025/
00074,20130322.2030/
00073,20130322.2035/
00074,20130322.2040/
00070,20130322.2045/
00070,20130322.2050/
00067,20130322.2055/
00069,20130322.2100/
00067,20130322.2105/
00068,20130322.2110/
00066,20130322.2115/
00066,20130322.2120/
00066,20130322.2125/
00068,20130322.2130/
00065,20130322.2135/
00066,20130322.2140/
00067,20130322.2145/
00068,20130322.2150/
00064,20130322.2155/
00065,20130322.2200/
00062,20130322.2205/
00063,20130322.2210/
00062,20130322.2215/
00064,20130322.2220/
00062,20130322.2225/
00062,20130322.2230/
00061,20130322.2235/
00061,20130322.2240/
00061,20130322.2245/
00059,20130322.2250/
00059,20130322.2255/
00060,20130322.2300/
00059,20130322.2305/
00058,20130322.2310/
00058,20130322.2315/
00058,20130322.2320/
00057,20130322.2325/
00057,20130322.2330/
00058,20130322.2335/
00058,20130322.2340/
00056,20130322.2345/
00056,20130322.2350/
00055,20130322.2355/
00055,20130323.0000/
00054,20130323.0005/
00053,20130323.0010/
00053,20130323.0015/
00053,20130323.0020/
00051,20130323.0025/
00051,20130323.0030/
00050,20130323.0035/
00050,20130323.0040/
00050,20130323.0045/
00050,20130323.0050/
00051,20130323.0055/
00050,20130323.0100/
00050,20130323.0105/
00050,20130323.0110/
00050,20130323.0115/
00049,20130323.0120/
00049,20130323.0125/
00048,20130323.0130/
00047,20130323.0135/
00046,20130323.0140/
00046,20130323.0145/
00046,20130323.0150/
00045,20130323.0155/
00044,20130323.0200/
00044,20130323.0205/
00046,20130323.0210/
00044,20130323.0215/
00043,20130323.0220/
00044,20130323.0225/
00043,20130323.0230/
00044,20130323.0235/
00043,20130323.0240/
00043,20130323.0245/
00046,20130323.0250/
00043,20130323.0255/
00043,20130323.0300/
00043,20130323.0305/
00043,20130323.0310/
00042,20130323.0315/
00042,20130323.0320/
00042,20130323.0325/
00042,20130323.0330/
00041,20130323.0335/
00042,20130323.0340/
00041,20130323.0345/
00041,20130323.0350/
00040,20130323.0355/
00041,20130323.0400/
00040,20130323.0405/
00042,20130323.0410/
00043,20130323.0415/
00041,20130323.0420/
00041,20130323.0425/
00041,20130323.0430/
00041,20130323.0435/
00043,20130323.0440/
00043,20130323.0445/
00043,20130323.0450/
00043,20130323.0455/
00043,20130323.0500/
00043,20130323.0505/
00044,20130323.0510/
00043,20130323.0515/
00043,20130323.0520/
00043,20130323.0525/
00043,20130323.0530/
00043,20130323.0535/
00045,20130323.0540/
00045,20130323.0545/
00045,20130323.0550/
00044,20130323.0555/
00044,20130323.0600/
00045,20130323.0605/
00048,20130323.0610/
00046,20130323.0615/
00044,20130323.0620/
00045,20130323.0625/
00047,20130323.0630/
00047,20130323.0635/
00046,20130323.0640/
00046,20130323.0645/
00047,20130323.0650/
00048,20130323.0655/
00047,20130323.0700/
00045,20130323.0705/
00046,20130323.0710/
00048,20130323.0715/
00047,20130323.0720/
00047,20130323.0725/
00047,20130323.0730/
00048,20130323.0735/
00050,20130323.0740/
00051,20130323.0745/
00051,20130323.0750/
00051,20130323.0755/
00051,20130323.0800/
00052,20130323.0805/
00054,20130323.0810/
00055,20130323.0815/
00053,20130323.0820/
00053,20130323.0825/
00054,20130323.0830/
00055,20130323.0835/
00054,20130323.0840/
00052,20130323.0845/
00054,20130323.0850/
00055,20130323.0855/
00052,20130323.0900/
00051,20130323.0905/
00051,20130323.0910/
00051,20130323.0915/
00052,20130323.0920/
00051,20130323.0925/
00050,20130323.0930/
00050,20130323.0935/
00051,20130323.0940/
00052,20130323.0945/
00051,20130323.0950/
00049,20130323.0955/
00052,20130323.1000/
00053,20130323.1005/
00053,20130323.1010/
00056,20130323.1015/
00055,20130323.1020/
00054,20130323.1025/
00056,20130323.1030/
00057,20130323.1035/
00055,20130323.1040/
00055,20130323.1045/
00055,20130323.1050/
00056,20130323.1055/
00057,20130323.1100/
00056,20130323.1105/
00056,20130323.1110/
00056,20130323.1115/
00057,20130323.1120/
00057,20130323.1125/
00056,20130323.1130/
00056,20130323.1135/
00058,20130323.1140/
00059,20130323.1145/
00056,20130323.1150/
00055,20130323.1155/
00054,20130323.1200/
00053,20130323.1205/
00053,20130323.1210/
00056,20130323.1215/
00055,20130323.1220/
00052,20130323.1225/
00052,20130323.1230/
00053,20130323.1235/
00054,20130323.1240/
00054,20130323.1245/
00053,20130323.1250/
00056,20130323.1255/
00055,20130323.1300/
00057,20130323.1305/
00056,20130323.1310/
00056,20130323.1315/
00057,20130323.1320/
00056,20130323.1325/
00059,20130323.1330/
00060,20130323.1335/
00060,20130323.1340/
00058,20130323.1345/
00057,20130323.1350/
00057,20130323.1355/
00057,20130323.1400/
00058,20130323.1405/
00056,20130323.1410/
00058,20130323.1415/
00057,20130323.1420/
00058,20130323.1425/
00061,20130323.1430/
00058,20130323.1435/
00058,20130323.1440/
00057,20130323.1445/
00060,20130323.1450/
00060,20130323.1455/
00061,20130323.1500/
00058,20130323.1505/
00061,20130323.1510/
00061,20130323.1515/
00063,20130323.1520/
00062,20130323.1525/
00064,20130323.1530/
00062,20130323.1535/
00065,20130323.1540/
00063,20130323.1545/
00065,20130323.1550/
00062,20130323.1555/
00064,20130323.1600/
00063,20130323.1605/
00066,20130323.1610/
00064,20130323.1615/
00065,20130323.1620/
00065,20130323.1625/
00068,20130323.1630/
00066,20130323.1635/
00067,20130323.1640/
00065,20130323.1645/
00067,20130323.1650/
00068,20130323.1655/
00069,20130323.1700/
00066,20130323.1705/
00068,20130323.1710/
00066,20130323.1715/
00069,20130323.1720/
00067,20130323.1725/
00067,20130323.1730/
00068,20130323.1735/
00070,20130323.1740/
00068,20130323.1745/
00068,20130323.1750/
00068,20130323.1755/
00069,20130323.1800/
00068,20130323.1805/
00071,20130323.1810/
00070,20130323.1815/
00067,20130323.1820/
00067,20130323.1825/
00069,20130323.1830/
00069,20130323.1835/
00069,20130323.1840/
00069,20130323.1845/
00068,20130323.1850/
00069,20130323.1855/
00070,20130323.1900/
00069,20130323.1905/
00068,20130323.1910/
00069,20130323.1915/
00069,20130323.1920/
00068,20130323.1925/
00070,20130323.1930/
00068,20130323.1935/
00068,20130323.1940/
00068,20130323.1945/
00069,20130323.1950/
00069,20130323.1955/
00069,20130323.2000/
00069,20130323.2005/
00069,20130323.2010/
00070,20130323.2015/
00069,20130323.2020/
00068,20130323.2025/
00069,20130323.2030/
00068,20130323.2035/
00069,20130323.2040/
00068,20130323.2045/
00067,20130323.2050/
00067,20130323.2055/
00067,20130323.2100/
00068,20130323.2105/
00067,20130323.2110/
00066,20130323.2115/
00065,20130323.2120/
00065,20130323.2125/
00064,20130323.2130/
00064,20130323.2135/
00064,20130323.2140/
00062,20130323.2145/
00060,20130323.2150/
00061,20130323.2155/
00061,20130323.2200/
00060,20130323.2205/
00059,20130323.2210/
00060,20130323.2215/
00060,20130323.2220/
00062,20130323.2225/
00062,20130323.2230/
00059,20130323.2235/
00059,20130323.2240/
00060,20130323.2245/
00061,20130323.2250/
00059,20130323.2255/
00058,20130323.2300/
00058,20130323.2305/
00057,20130323.2310/
00058,20130323.2315/
00057,20130323.2320/
00057,20130323.2325/
00056,20130323.2330/
00055,20130323.2335/
00056,20130323.2340/
00057,20130323.2345/
00054,20130323.2350/
00053,20130323.2355/
00053,20130324.0000/
00052,20130324.0005/
00052,20130324.0010/
00051,20130324.0015/
00050,20130324.0020/
00049,20130324.0025/
00049,20130324.0030/
00050,20130324.0035/
00049,20130324.0040/
00048,20130324.0045/
00047,20130324.0050/
00047,20130324.0055/
00046,20130324.0100/
00045,20130324.0105/
00045,20130324.0110/
00044,20130324.0115/
00044,20130324.0120/
00044,20130324.0125/
00044,20130324.0130/
00045,20130324.0135/
00045,20130324.0140/
00045,20130324.0145/
00045,20130324.0150/
00048,20130324.0155/
00046,20130324.0200/
00048,20130324.0205/
00045,20130324.0210/
00046,20130324.0215/
00046,20130324.0220/
00046,20130324.0225/
00043,20130324.0230/
00043,20130324.0235/
00043,20130324.0240/
00041,20130324.0245/
00040,20130324.0250/
00041,20130324.0255/
00041,20130324.0300/
00040,20130324.0305/
00040,20130324.0310/
00040,20130324.0315/
00039,20130324.0320/
00039,20130324.0325/
00040,20130324.0330/
00039,20130324.0335/
00039,20130324.0340/
00039,20130324.0345/
00040,20130324.0350/
00039,20130324.0355/
00039,20130324.0400/
00041,20130324.0405/
00041,20130324.0410/
00042,20130324.0415/
00042,20130324.0420/
00042,20130324.0425/
00043,20130324.0430/
00044,20130324.0435/
00045,20130324.0440/
00043,20130324.0445/
00043,20130324.0450/
00043,20130324.0455/
00043,20130324.0500/
00043,20130324.0505/
00044,20130324.0510/
00044,20130324.0515/
00043,20130324.0520/
00045,20130324.0525/
00048,20130324.0530/
00045,20130324.0535/
00045,20130324.0540/
00045,20130324.0545/
00047,20130324.0550/
00048,20130324.0555/
00047,20130324.0600/
00047,20130324.0605/
00047,20130324.0610/
00046,20130324.0615/
00047,20130324.0620/
00048,20130324.0625/
00047,20130324.0630/
00046,20130324.0635/
00048,20130324.0640/
00049,20130324.0645/
00049,20130324.0650/
00049,20130324.0655/
00050,20130324.0700/
00051,20130324.0705/
00054,20130324.0710/
00055,20130324.0715/
00055,20130324.0720/
00055,20130324.0725/
00054,20130324.0730/
00056,20130324.0735/
00056,20130324.0740/
00055,20130324.0745/
00054,20130324.0750/
00054,20130324.0755/
00055,20130324.0800/
00055,20130324.0805/
00056,20130324.0810/
00054,20130324.0815/
00053,20130324.0820/
00054,20130324.0825/
00056,20130324.0830/
00055,20130324.0835/
00054,20130324.0840/
00055,20130324.0845/
00056,20130324.0850/
00056,20130324.0855/
00055,20130324.0900/
00055,20130324.0905/
00056,20130324.0910/
00058,20130324.0915/
00058,20130324.0920/
00056,20130324.0925/
00058,20130324.0930/
00056,20130324.0935/
00057,20130324.0940/
00057,20130324.0945/
00057,20130324.0950/
00059,20130324.0955/
00060,20130324.1000/
00060,20130324.1005/
00060,20130324.1010/
00060,20130324.1015/
00060,20130324.1020/
00061,20130324.1025/
00060,20130324.1030/
00060,20130324.1035/
00061,20130324.1040/
00060,20130324.1045/
00059,20130324.1050/
00059,20130324.1055/
00059,20130324.1100/
00059,20130324.1105/
00058,20130324.1110/
00058,20130324.1115/
00058,20130324.1120/
00058,20130324.1125/
00058,20130324.1130/
00054,20130324.1135/
00054,20130324.1140/
00055,20130324.1145/
00056,20130324.1150/
00056,20130324.1155/
00057,20130324.1200/
00057,20130324.1205/
00060,20130324.1210/
00060,20130324.1215/
00061,20130324.1220/
00060,20130324.1225/
00059,20130324.1230/
00061,20130324.1235/
00061,20130324.1240/
00060,20130324.1245/
00059,20130324.1250/
00057,20130324.1255/
00055,20130324.1300/
00056,20130324.1305/
00057,20130324.1310/
00055,20130324.1315/
00053,20130324.1320/
00054,20130324.1325/
00057,20130324.1330/
00055,20130324.1335/
00054,20130324.1340/
00055,20130324.1345/
00058,20130324.1350/
00059,20130324.1355/
00058,20130324.1400/
00058,20130324.1405/
00062,20130324.1410/
00059,20130324.1415/
00059,20130324.1420/
00059,20130324.1425/
00058,20130324.1430/
00057,20130324.1435/
00057,20130324.1440/
00058,20130324.1445/
00061,20130324.1450/
00060,20130324.1455/
00059,20130324.1500/
00057,20130324.1505/
00060,20130324.1510/
00060,20130324.1515/
00059,20130324.1520/
00060,20130324.1525/
00060,20130324.1530/
00061,20130324.1535/
00061,20130324.1540/
00062,20130324.1545/
00062,20130324.1550/
00062,20130324.1555/
00062,20130324.1600/
00064,20130324.1605/
00066,20130324.1610/
00062,20130324.1615/
00062,20130324.1620/
00063,20130324.1625/
00064,20130324.1630/
00064,20130324.1635/
00063,20130324.1640/
00064,20130324.1645/
00064,20130324.1650/
00063,20130324.1655/
00065,20130324.1700/
00066,20130324.1705/
00066,20130324.1710/
00067,20130324.1715/
00067,20130324.1720/
00068,20130324.1725/
00069,20130324.1730/
00069,20130324.1735/
00069,20130324.1740/
00069,20130324.1745/
00070,20130324.1750/
00072,20130324.1755/
00072,20130324.1800/
00071,20130324.1805/
00070,20130324.1810/
00072,20130324.1815/
00073,20130324.1820/
00072,20130324.1825/
00070,20130324.1830/
00070,20130324.1835/
00072,20130324.1840/
00071,20130324.1845/
00073,20130324.1850/
00071,20130324.1855/
00071,20130324.1900/
00072,20130324.1905/
00074,20130324.1910/
00075,20130324.1915/
00075,20130324.1920/
00073,20130324.1925/
00074,20130324.1930/
00075,20130324.1935/
00075,20130324.1940/
00074,20130324.1945/
00074,20130324.1950/
00074,20130324.1955/
00073,20130324.2000/
00073,20130324.2005/
00073,20130324.2010/
00072,20130324.2015/
00072,20130324.2020/
00075,20130324.2025/
00074,20130324.2030/
00073,20130324.2035/
00073,20130324.2040/
00074,20130324.2045/
00075,20130324.2050/
00074,20130324.2055/
00075,20130324.2100/
00074,20130324.2105/
00075,20130324.2110/
00074,20130324.2115/
00072,20130324.2120/
00071,20130324.2125/
00073,20130324.2130/
00073,20130324.2135/
00072,20130324.2140/
00072,20130324.2145/
00073,20130324.2150/
00072,20130324.2155/
00071,20130324.2200/
00072,20130324.2205/
00073,20130324.2210/
00070,20130324.2215/
00068,20130324.2220/
00068,20130324.2225/
00069,20130324.2230/
00069,20130324.2235/
00068,20130324.2240/
00069,20130324.2245/
00072,20130324.2250/
00071,20130324.2255/
00069,20130324.2300/
00069,20130324.2305/
00068,20130324.2310/
00069,20130324.2315/
00070,20130324.2320/
00067,20130324.2325/
00066,20130324.2330/
00062,20130324.2335/
00062,20130324.2340/
00065,20130324.2345/
00063,20130324.2350/
00061,20130324.2355/
00059,20130325.0000/
00059,20130325.0005/
00060,20130325.0010/
00058,20130325.0015/
00059,20130325.0020/
00060,20130325.0025/
00060,20130325.0030/
00059,20130325.0035/
00059,20130325.0040/
00060,20130325.0045/
00062,20130325.0050/
00059,20130325.0055/
00059,20130325.0100/
00058,20130325.0105/
00058,20130325.0110/
00058,20130325.0115/
00060,20130325.0120/
00058,20130325.0125/
00058,20130325.0130/
00056,20130325.0135/
00054,20130325.0140/
00054,20130325.0145/
00058,20130325.0150/
00055,20130325.0155/
00054,20130325.0200/
00054,20130325.0205/
00055,20130325.0210/
00054,20130325.0215/
00056,20130325.0220/
00054,20130325.0225/
00054,20130325.0230/
00054,20130325.0235/
00054,20130325.0240/
00053,20130325.0245/
00054,20130325.0250/
00052,20130325.0255/
00052,20130325.0300/
00053,20130325.0305/
00055,20130325.0310/
00051,20130325.0315/
00051,20130325.0320/
00051,20130325.0325/
00052,20130325.0330/
00049,20130325.0335/
00051,20130325.0340/
00050,20130325.0345/
00051,20130325.0350/
00051,20130325.0355/
00053,20130325.0400/
00051,20130325.0405/
00053,20130325.0410/
00051,20130325.0415/
00053,20130325.0420/
00051,20130325.0425/
00053,20130325.0430/
00052,20130325.0435/
00053,20130325.0440/
00052,20130325.0445/
00055,20130325.0450/
00053,20130325.0455/
00055,20130325.0500/
00054,20130325.0505/
00055,20130325.0510/
00053,20130325.0515/
00055,20130325.0520/
00053,20130325.0525/
00056,20130325.0530/
00056,20130325.0535/
00056,20130325.0540/
00056,20130325.0545/
00058,20130325.0550/
00057,20130325.0555/
00058,20130325.0600/
00058,20130325.0605/
00062,20130325.0610/
00063,20130325.0615/
00062,20130325.0620/
00061,20130325.0625/
00063,20130325.0630/
00062,20130325.0635/
00065,20130325.0640/
00064,20130325.0645/
00063,20130325.0650/
00062,20130325.0655/
00063,20130325.0700/
00061,20130325.0705/
00063,20130325.0710/
00060,20130325.0715/
00060,20130325.0720/
00062,20130325.0725/
00065,20130325.0730/
00062,20130325.0735/
00064,20130325.0740/
00064,20130325.0745/
00066,20130325.0750/
00067,20130325.0755/
00070,20130325.0800/
00066,20130325.0805/
00066,20130325.0810/
00065,20130325.0815/
00065,20130325.0820/
00064,20130325.0825/
00068,20130325.0830/
00066,20130325.0835/
00066,20130325.0840/
00065,20130325.0845/
00065,20130325.0850/
00066,20130325.0855/
00068,20130325.0900/
00067,20130325.0905/
00067,20130325.0910/
00067,20130325.0915/
00068,20130325.0920/
00068,20130325.0925/
00068,20130325.0930/
00067,20130325.0935/
00068,20130325.0940/
00070,20130325.0945/
00069,20130325.0950/
00069,20130325.0955/
00070,20130325.1000/
00073,20130325.1005/
00070,20130325.1010/
00070,20130325.1015/
00068,20130325.1020/
00070,20130325.1025/
00069,20130325.1030/
00070,20130325.1035/
00069,20130325.1040/
00067,20130325.1045/
00066,20130325.1050/
00070,20130325.1055/
00071,20130325.1100/
00070,20130325.1105/
00069,20130325.1110/
00069,20130325.1115/
00072,20130325.1120/
00073,20130325.1125/
00071,20130325.1130/
00069,20130325.1135/
00069,20130325.1140/
00070,20130325.1145/
00070,20130325.1150/
00069,20130325.1155/
00062,20130325.1200/
00064,20130325.1205/
00066,20130325.1210/
00066,20130325.1215/
00063,20130325.1220/
00061,20130325.1225/
00063,20130325.1230/
00067,20130325.1235/
00067,20130325.1240/
00063,20130325.1245/
00062,20130325.1250/
00067,20130325.1255/
00070,20130325.1300/
00067,20130325.1305/
